date,max_efficiency
2011-03-30,2009999.9999999998
2011-03-31,2009999.9999999998
2011-04-01,2009999.9999999998
2011-04-02,2009999.9999999998
2011-04-03,2009999.9999999998
2011-04-04,2009999.9999999998
2011-04-05,2009999.9999999998
2011-04-06,2009999.9999999998
2011-04-07,2009999.9999999998
2011-04-08,2009999.9999999998
2011-04-09,2009999.9999999998
2011-04-10,2009999.9999999998
2011-04-11,2009999.9999999998
2011-04-12,2009999.9999999998
2011-04-13,2009999.9999999998
2011-04-14,2009999.9999999998
2011-04-15,2009999.9999999998
2011-04-16,2009999.9999999998
2011-04-17,2009999.9999999998
2011-04-18,2009999.9999999998
2011-04-19,2009999.9999999998
2011-04-20,2009999.9999999998
2011-04-21,2009999.9999999998
2011-04-22,2009999.9999999998
2011-04-23,2009999.9999999998
2011-04-24,2009999.9999999998
2011-04-25,2009999.9999999998
2011-04-26,2009999.9999999998
2011-04-27,2009999.9999999998
2011-04-28,2009999.9999999998
2011-04-29,2009999.9999999998
2011-04-30,2009999.9999999998
2011-05-01,2009999.9999999998
2011-05-02,2009999.9999999998
2011-05-03,2009999.9999999998
2011-05-04,2009999.9999999998
2011-05-05,2009999.9999999998
2011-05-06,2009999.9999999998
2011-05-07,2009999.9999999998
2011-05-08,2009999.9999999998
2011-05-09,2009999.9999999998
2011-05-10,2009999.9999999998
2011-05-11,2009999.9999999998
2011-05-12,2009999.9999999998
2011-05-13,2009999.9999999998
2011-05-14,2009999.9999999998
2011-05-15,2009999.9999999998
2011-05-16,2009999.9999999998
2011-05-17,2009999.9999999998
2011-05-18,2009999.9999999998
2011-05-19,2009999.9999999998
2011-05-20,2009999.9999999998
2011-05-21,2009999.9999999998
2011-05-22,2009999.9999999998
2011-05-23,2009999.9999999998
2011-05-24,2009999.9999999998
2011-05-25,2009999.9999999998
2011-05-26,2009999.9999999998
2011-05-27,2009999.9999999998
2011-05-28,2009999.9999999998
2011-05-29,2009999.9999999998
2011-05-30,2009999.9999999998
2011-05-31,2009999.9999999998
2011-06-01,2009999.9999999998
2011-06-02,2009999.9999999998
2011-06-03,2009999.9999999998
2011-06-04,2009999.9999999998
2011-06-05,2009999.9999999998
2011-06-06,2009999.9999999998
2011-06-07,2009999.9999999998
2011-06-08,2009999.9999999998
2011-06-09,2009999.9999999998
2011-06-10,2009999.9999999998
2011-06-11,2009999.9999999998
2011-06-12,2009999.9999999998
2011-06-13,2009999.9999999998
2011-06-14,2009999.9999999998
2011-06-15,2009999.9999999998
2011-06-16,2009999.9999999998
2011-06-17,2009999.9999999998
2011-06-18,2009999.9999999998
2011-06-19,2009999.9999999998
2011-06-20,2009999.9999999998
2011-06-21,2009999.9999999998
2011-06-22,2009999.9999999998
2011-06-23,2009999.9999999998
2011-06-24,2009999.9999999998
2011-06-25,2009999.9999999998
2011-06-26,2009999.9999999998
2011-06-27,2009999.9999999998
2011-06-28,2009999.9999999998
2011-06-29,2009999.9999999998
2011-06-30,2009999.9999999998
2011-07-01,2009999.9999999998
2011-07-02,2009999.9999999998
2011-07-03,2009999.9999999998
2011-07-04,2009999.9999999998
2011-07-05,2009999.9999999998
2011-07-06,2009999.9999999998
2011-07-07,2009999.9999999998
2011-07-08,2009999.9999999998
2011-07-09,2009999.9999999998
2011-07-10,2009999.9999999998
2011-07-11,2009999.9999999998
2011-07-12,2009999.9999999998
2011-07-13,2009999.9999999998
2011-07-14,2009999.9999999998
2011-07-15,2009999.9999999998
2011-07-16,2009999.9999999998
2011-07-17,2009999.9999999998
2011-07-18,2009999.9999999998
2011-07-19,2009999.9999999998
2011-07-20,2009999.9999999998
2011-07-21,2009999.9999999998
2011-07-22,2009999.9999999998
2011-07-23,2009999.9999999998
2011-07-24,2009999.9999999998
2011-07-25,2009999.9999999998
2011-07-26,2009999.9999999998
2011-07-27,2009999.9999999998
2011-07-28,2009999.9999999998
2011-07-29,2009999.9999999998
2011-07-30,2009999.9999999998
2011-07-31,2009999.9999999998
2011-08-01,23200000.0
2011-08-02,23200000.0
2011-08-03,23200000.0
2011-08-04,23200000.0
2011-08-05,23200000.0
2011-08-06,23200000.0
2011-08-07,23200000.0
2011-08-08,23200000.0
2011-08-09,23200000.0
2011-08-10,23200000.0
2011-08-11,23200000.0
2011-08-12,23200000.0
2011-08-13,23200000.0
2011-08-14,23200000.0
2011-08-15,23200000.0
2011-08-16,23200000.0
2011-08-17,23200000.0
2011-08-18,23200000.0
2011-08-19,23200000.0
2011-08-20,23200000.0
2011-08-21,23200000.0
2011-08-22,23200000.0
2011-08-23,23200000.0
2011-08-24,23200000.0
2011-08-25,23200000.0
2011-08-26,23200000.0
2011-08-27,23200000.0
2011-08-28,23200000.0
2011-08-29,23200000.0
2011-08-30,23200000.0
2011-08-31,23200000.0
2011-09-01,23200000.0
2011-09-02,23200000.0
2011-09-03,23200000.0
2011-09-04,23200000.0
2011-09-05,23200000.0
2011-09-06,23200000.0
2011-09-07,23200000.0
2011-09-08,23200000.0
2011-09-09,23200000.0
2011-09-10,23200000.0
2011-09-11,23200000.0
2011-09-12,23200000.0
2011-09-13,23200000.0
2011-09-14,23200000.0
2011-09-15,23200000.0
2011-09-16,23200000.0
2011-09-17,23200000.0
2011-09-18,23200000.0
2011-09-19,23200000.0
2011-09-20,23200000.0
2011-09-21,23200000.0
2011-09-22,23200000.0
2011-09-23,23200000.0
2011-09-24,23200000.0
2011-09-25,23200000.0
2011-09-26,23200000.0
2011-09-27,23200000.0
2011-09-28,23200000.0
2011-09-29,23200000.0
2011-09-30,23200000.0
2011-10-01,23200000.0
2011-10-02,23200000.0
2011-10-03,23200000.0
2011-10-04,23200000.0
2011-10-05,23200000.0
2011-10-06,23200000.0
2011-10-07,23200000.0
2011-10-08,23200000.0
2011-10-09,23200000.0
2011-10-10,23200000.0
2011-10-11,23200000.0
2011-10-12,23200000.0
2011-10-13,23200000.0
2011-10-14,23200000.0
2011-10-15,23200000.0
2011-10-16,23200000.0
2011-10-17,23200000.0
2011-10-18,23200000.0
2011-10-19,23200000.0
2011-10-20,23200000.0
2011-10-21,23200000.0
2011-10-22,23200000.0
2011-10-23,23200000.0
2011-10-24,23200000.0
2011-10-25,23200000.0
2011-10-26,23200000.0
2011-10-27,23200000.0
2011-10-28,23200000.0
2011-10-29,23200000.0
2011-10-30,23200000.0
2011-10-31,23200000.0
2011-11-01,23200000.0
2011-11-02,23200000.0
2011-11-03,23200000.0
2011-11-04,23200000.0
2011-11-05,23200000.0
2011-11-06,23200000.0
2011-11-07,23200000.0
2011-11-08,23200000.0
2011-11-09,23200000.0
2011-11-10,23200000.0
2011-11-11,23200000.0
2011-11-12,23200000.0
2011-11-13,23200000.0
2011-11-14,23200000.0
2011-11-15,23200000.0
2011-11-16,23200000.0
2011-11-17,23200000.0
2011-11-18,23200000.0
2011-11-19,23200000.0
2011-11-20,23200000.0
2011-11-21,23200000.0
2011-11-22,23200000.0
2011-11-23,23200000.0
2011-11-24,23200000.0
2011-11-25,23200000.0
2011-11-26,23200000.0
2011-11-27,23200000.0
2011-11-28,23200000.0
2011-11-29,23200000.0
2011-11-30,23200000.0
2011-12-01,23200000.0
2011-12-02,23200000.0
2011-12-03,23200000.0
2011-12-04,23200000.0
2011-12-05,23200000.0
2011-12-06,23200000.0
2011-12-07,23200000.0
2011-12-08,23200000.0
2011-12-09,23200000.0
2011-12-10,23200000.0
2011-12-11,23200000.0
2011-12-12,23200000.0
2011-12-13,23200000.0
2011-12-14,23200000.0
2011-12-15,23200000.0
2011-12-16,23200000.0
2011-12-17,23200000.0
2011-12-18,23200000.0
2011-12-19,23200000.0
2011-12-20,23200000.0
2011-12-21,23200000.0
2011-12-22,23200000.0
2011-12-23,23200000.0
2011-12-24,23200000.0
2011-12-25,23200000.0
2011-12-26,23200000.0
2011-12-27,23200000.0
2011-12-28,23200000.0
2011-12-29,23200000.0
2011-12-30,23200000.0
2011-12-31,23200000.0
2012-01-01,23200000.0
2012-01-02,23200000.0
2012-01-03,23200000.0
2012-01-04,23200000.0
2012-01-05,23200000.0
2012-01-06,23200000.0
2012-01-07,23200000.0
2012-01-08,23200000.0
2012-01-09,23200000.0
2012-01-10,23200000.0
2012-01-11,23200000.0
2012-01-12,23200000.0
2012-01-13,23200000.0
2012-01-14,23200000.0
2012-01-15,23200000.0
2012-01-16,23200000.0
2012-01-17,23200000.0
2012-01-18,23200000.0
2012-01-19,23200000.0
2012-01-20,23200000.0
2012-01-21,23200000.0
2012-01-22,23200000.0
2012-01-23,23200000.0
2012-01-24,23200000.0
2012-01-25,23200000.0
2012-01-26,23200000.0
2012-01-27,23200000.0
2012-01-28,23200000.0
2012-01-29,23200000.0
2012-01-30,23200000.0
2012-01-31,23200000.0
2012-02-01,23200000.0
2012-02-02,23200000.0
2012-02-03,23200000.0
2012-02-04,23200000.0
2012-02-05,23200000.0
2012-02-06,23200000.0
2012-02-07,23200000.0
2012-02-08,23200000.0
2012-02-09,23200000.0
2012-02-10,23200000.0
2012-02-11,23200000.0
2012-02-12,23200000.0
2012-02-13,23200000.0
2012-02-14,23200000.0
2012-02-15,23200000.0
2012-02-16,23200000.0
2012-02-17,23200000.0
2012-02-18,23200000.0
2012-02-19,23200000.0
2012-02-20,23200000.0
2012-02-21,23200000.0
2012-02-22,23200000.0
2012-02-23,23200000.0
2012-02-24,23200000.0
2012-02-25,23200000.0
2012-02-26,23200000.0
2012-02-27,23200000.0
2012-02-28,23200000.0
2012-02-29,23200000.0
2012-03-01,23200000.0
2012-03-02,23200000.0
2012-03-03,23200000.0
2012-03-04,23200000.0
2012-03-05,23200000.0
2012-03-06,23200000.0
2012-03-07,23200000.0
2012-03-08,23200000.0
2012-03-09,23200000.0
2012-03-10,23200000.0
2012-03-11,23200000.0
2012-03-12,23200000.0
2012-03-13,23200000.0
2012-03-14,23200000.0
2012-03-15,23200000.0
2012-03-16,23200000.0
2012-03-17,23200000.0
2012-03-18,23200000.0
2012-03-19,23200000.0
2012-03-20,23200000.0
2012-03-21,23200000.0
2012-03-22,23200000.0
2012-03-23,23200000.0
2012-03-24,23200000.0
2012-03-25,23200000.0
2012-03-26,23200000.0
2012-03-27,23200000.0
2012-03-28,23200000.0
2012-03-29,23200000.0
2012-03-30,23200000.0
2012-03-31,23200000.0
2012-04-01,23200000.0
2012-04-02,23200000.0
2012-04-03,23200000.0
2012-04-04,23200000.0
2012-04-05,23200000.0
2012-04-06,23200000.0
2012-04-07,23200000.0
2012-04-08,23200000.0
2012-04-09,23200000.0
2012-04-10,23200000.0
2012-04-11,23200000.0
2012-04-12,23200000.0
2012-04-13,23200000.0
2012-04-14,23200000.0
2012-04-15,23200000.0
2012-04-16,23200000.0
2012-04-17,23200000.0
2012-04-18,23200000.0
2012-04-19,23200000.0
2012-04-20,23200000.0
2012-04-21,23200000.0
2012-04-22,23200000.0
2012-04-23,23200000.0
2012-04-24,23200000.0
2012-04-25,23200000.0
2012-04-26,23200000.0
2012-04-27,23200000.0
2012-04-28,23200000.0
2012-04-29,23200000.0
2012-04-30,23200000.0
2012-05-01,23200000.0
2012-05-02,23200000.0
2012-05-03,23200000.0
2012-05-04,23200000.0
2012-05-05,23200000.0
2012-05-06,23200000.0
2012-05-07,23200000.0
2012-05-08,23200000.0
2012-05-09,23200000.0
2012-05-10,23200000.0
2012-05-11,23200000.0
2012-05-12,23200000.0
2012-05-13,23200000.0
2012-05-14,23200000.0
2012-05-15,23200000.0
2012-05-16,23200000.0
2012-05-17,23200000.0
2012-05-18,23200000.0
2012-05-19,23200000.0
2012-05-20,23200000.0
2012-05-21,23200000.0
2012-05-22,23200000.0
2012-05-23,23200000.0
2012-05-24,23200000.0
2012-05-25,23200000.0
2012-05-26,23200000.0
2012-05-27,23200000.0
2012-05-28,23200000.0
2012-05-29,23200000.0
2012-05-30,23200000.0
2012-05-31,23200000.0
2012-06-01,23200000.0
2012-06-02,23200000.0
2012-06-03,23200000.0
2012-06-04,23200000.0
2012-06-05,23200000.0
2012-06-06,23200000.0
2012-06-07,23200000.0
2012-06-08,23200000.0
2012-06-09,23200000.0
2012-06-10,23200000.0
2012-06-11,23200000.0
2012-06-12,23200000.0
2012-06-13,23200000.0
2012-06-14,23200000.0
2012-06-15,23200000.0
2012-06-16,23200000.0
2012-06-17,23200000.0
2012-06-18,23200000.0
2012-06-19,23200000.0
2012-06-20,23200000.0
2012-06-21,23200000.0
2012-06-22,23200000.0
2012-06-23,23200000.0
2012-06-24,23200000.0
2012-06-25,23200000.0
2012-06-26,23200000.0
2012-06-27,23200000.0
2012-06-28,23200000.0
2012-06-29,23200000.0
2012-06-30,23200000.0
2012-07-01,23200000.0
2012-07-02,23200000.0
2012-07-03,23200000.0
2012-07-04,23200000.0
2012-07-05,23200000.0
2012-07-06,23200000.0
2012-07-07,23200000.0
2012-07-08,23200000.0
2012-07-09,23200000.0
2012-07-10,23200000.0
2012-07-11,23200000.0
2012-07-12,23200000.0
2012-07-13,23200000.0
2012-07-14,23200000.0
2012-07-15,23200000.0
2012-07-16,23200000.0
2012-07-17,23200000.0
2012-07-18,23200000.0
2012-07-19,23200000.0
2012-07-20,23200000.0
2012-07-21,23200000.0
2012-07-22,23200000.0
2012-07-23,23200000.0
2012-07-24,23200000.0
2012-07-25,23200000.0
2012-07-26,23200000.0
2012-07-27,23200000.0
2012-07-28,23200000.0
2012-07-29,23200000.0
2012-07-30,23200000.0
2012-07-31,23200000.0
2012-08-01,23200000.0
2012-08-02,23200000.0
2012-08-03,23200000.0
2012-08-04,23200000.0
2012-08-05,23200000.0
2012-08-06,23200000.0
2012-08-07,23200000.0
2012-08-08,23200000.0
2012-08-09,23200000.0
2012-08-10,23200000.0
2012-08-11,23200000.0
2012-08-12,23200000.0
2012-08-13,23200000.0
2012-08-14,23200000.0
2012-08-15,23200000.0
2012-08-16,23200000.0
2012-08-17,23200000.0
2012-08-18,23200000.0
2012-08-19,23200000.0
2012-08-20,23200000.0
2012-08-21,23200000.0
2012-08-22,23200000.0
2012-08-23,23200000.0
2012-08-24,23200000.0
2012-08-25,23200000.0
2012-08-26,23200000.0
2012-08-27,23200000.0
2012-08-28,23200000.0
2012-08-29,23200000.0
2012-08-30,23200000.0
2012-08-31,23200000.0
2012-09-01,23200000.0
2012-09-02,23200000.0
2012-09-03,23200000.0
2012-09-04,23200000.0
2012-09-05,23200000.0
2012-09-06,23200000.0
2012-09-07,23200000.0
2012-09-08,23200000.0
2012-09-09,23200000.0
2012-09-10,23200000.0
2012-09-11,23200000.0
2012-09-12,23200000.0
2012-09-13,23200000.0
2012-09-14,23200000.0
2012-09-15,23200000.0
2012-09-16,23200000.0
2012-09-17,23200000.0
2012-09-18,23200000.0
2012-09-19,23200000.0
2012-09-20,23200000.0
2012-09-21,23200000.0
2012-09-22,23200000.0
2012-09-23,23200000.0
2012-09-24,23200000.0
2012-09-25,23200000.0
2012-09-26,23200000.0
2012-09-27,23200000.0
2012-09-28,23200000.0
2012-09-29,23200000.0
2012-09-30,23200000.0
2012-10-01,23200000.0
2012-10-02,23200000.0
2012-10-03,23200000.0
2012-10-04,23200000.0
2012-10-05,23200000.0
2012-10-06,23200000.0
2012-10-07,23200000.0
2012-10-08,23200000.0
2012-10-09,23200000.0
2012-10-10,23200000.0
2012-10-11,23200000.0
2012-10-12,23200000.0
2012-10-13,23200000.0
2012-10-14,23200000.0
2012-10-15,23200000.0
2012-10-16,23200000.0
2012-10-17,23200000.0
2012-10-18,23200000.0
2012-10-19,23200000.0
2012-10-20,23200000.0
2012-10-21,23200000.0
2012-10-22,23200000.0
2012-10-23,23200000.0
2012-10-24,23200000.0
2012-10-25,23200000.0
2012-10-26,23200000.0
2012-10-27,23200000.0
2012-10-28,23200000.0
2012-10-29,23200000.0
2012-10-30,23200000.0
2012-10-31,23200000.0
2012-11-01,23200000.0
2012-11-02,23200000.0
2012-11-03,23200000.0
2012-11-04,23200000.0
2012-11-05,23200000.0
2012-11-06,23200000.0
2012-11-07,23200000.0
2012-11-08,23200000.0
2012-11-09,23200000.0
2012-11-10,23200000.0
2012-11-11,23200000.0
2012-11-12,23200000.0
2012-11-13,23200000.0
2012-11-14,23200000.0
2012-11-15,23200000.0
2012-11-16,23200000.0
2012-11-17,23200000.0
2012-11-18,23200000.0
2012-11-19,23200000.0
2012-11-20,23200000.0
2012-11-21,23200000.0
2012-11-22,23200000.0
2012-11-23,23200000.0
2012-11-24,23200000.0
2012-11-25,23200000.0
2012-11-26,23200000.0
2012-11-27,23200000.0
2012-11-28,23200000.0
2012-11-29,23200000.0
2012-11-30,23200000.0
2012-12-01,23200000.0
2012-12-02,23200000.0
2012-12-03,23200000.0
2012-12-04,23200000.0
2012-12-05,23200000.0
2012-12-06,23200000.0
2012-12-07,23200000.0
2012-12-08,23200000.0
2012-12-09,23200000.0
2012-12-10,23200000.0
2012-12-11,23200000.0
2012-12-12,23200000.0
2012-12-13,23200000.0
2012-12-14,23200000.0
2012-12-15,23200000.0
2012-12-16,23200000.0
2012-12-17,23200000.0
2012-12-18,23200000.0
2012-12-19,23200000.0
2012-12-20,23200000.0
2012-12-21,23200000.0
2012-12-22,23200000.0
2012-12-23,23200000.0
2012-12-24,23200000.0
2012-12-25,23200000.0
2012-12-26,23200000.0
2012-12-27,23200000.0
2012-12-28,23200000.0
2012-12-29,23200000.0
2012-12-30,23200000.0
2012-12-31,23200000.0
2013-01-01,1250000000.0
2013-01-02,1250000000.0
2013-01-03,1250000000.0
2013-01-04,1250000000.0
2013-01-05,1250000000.0
2013-01-06,1250000000.0
2013-01-07,1250000000.0
2013-01-08,1250000000.0
2013-01-09,1250000000.0
2013-01-10,1250000000.0
2013-01-11,1250000000.0
2013-01-12,1250000000.0
2013-01-13,1250000000.0
2013-01-14,1250000000.0
2013-01-15,1250000000.0
2013-01-16,1250000000.0
2013-01-17,1250000000.0
2013-01-18,1250000000.0
2013-01-19,1250000000.0
2013-01-20,1250000000.0
2013-01-21,1250000000.0
2013-01-22,1250000000.0
2013-01-23,1250000000.0
2013-01-24,1250000000.0
2013-01-25,1250000000.0
2013-01-26,1250000000.0
2013-01-27,1250000000.0
2013-01-28,1250000000.0
2013-01-29,1250000000.0
2013-01-30,1250000000.0
2013-01-31,1250000000.0
2013-02-01,1250000000.0
2013-02-02,1250000000.0
2013-02-03,1250000000.0
2013-02-04,1250000000.0
2013-02-05,1250000000.0
2013-02-06,1250000000.0
2013-02-07,1250000000.0
2013-02-08,1250000000.0
2013-02-09,1250000000.0
2013-02-10,1250000000.0
2013-02-11,1250000000.0
2013-02-12,1250000000.0
2013-02-13,1250000000.0
2013-02-14,1250000000.0
2013-02-15,1250000000.0
2013-02-16,1250000000.0
2013-02-17,1250000000.0
2013-02-18,1250000000.0
2013-02-19,1250000000.0
2013-02-20,1250000000.0
2013-02-21,1250000000.0
2013-02-22,1250000000.0
2013-02-23,1250000000.0
2013-02-24,1250000000.0
2013-02-25,1250000000.0
2013-02-26,1250000000.0
2013-02-27,1250000000.0
2013-02-28,1250000000.0
2013-03-01,1250000000.0
2013-03-02,1250000000.0
2013-03-03,1250000000.0
2013-03-04,1250000000.0
2013-03-05,1250000000.0
2013-03-06,1250000000.0
2013-03-07,1250000000.0
2013-03-08,1250000000.0
2013-03-09,1250000000.0
2013-03-10,1250000000.0
2013-03-11,1250000000.0
2013-03-12,1250000000.0
2013-03-13,1250000000.0
2013-03-14,1250000000.0
2013-03-15,1250000000.0
2013-03-16,1250000000.0
2013-03-17,1250000000.0
2013-03-18,1250000000.0
2013-03-19,1250000000.0
2013-03-20,1250000000.0
2013-03-21,1250000000.0
2013-03-22,1250000000.0
2013-03-23,1250000000.0
2013-03-24,1250000000.0
2013-03-25,1250000000.0
2013-03-26,1250000000.0
2013-03-27,1250000000.0
2013-03-28,1250000000.0
2013-03-29,1250000000.0
2013-03-30,1250000000.0
2013-03-31,1250000000.0
2013-04-01,1250000000.0
2013-04-02,1250000000.0
2013-04-03,1250000000.0
2013-04-04,1250000000.0
2013-04-05,1250000000.0
2013-04-06,1250000000.0
2013-04-07,1250000000.0
2013-04-08,1250000000.0
2013-04-09,1250000000.0
2013-04-10,1250000000.0
2013-04-11,1250000000.0
2013-04-12,1250000000.0
2013-04-13,1250000000.0
2013-04-14,1250000000.0
2013-04-15,1250000000.0
2013-04-16,1250000000.0
2013-04-17,1250000000.0
2013-04-18,1250000000.0
2013-04-19,1250000000.0
2013-04-20,1250000000.0
2013-04-21,1250000000.0
2013-04-22,1250000000.0
2013-04-23,1250000000.0
2013-04-24,1250000000.0
2013-04-25,1250000000.0
2013-04-26,1250000000.0
2013-04-27,1250000000.0
2013-04-28,1250000000.0
2013-04-29,1250000000.0
2013-04-30,1250000000.0
2013-05-01,1250000000.0
2013-05-02,1250000000.0
2013-05-03,1250000000.0
2013-05-04,1250000000.0
2013-05-05,1250000000.0
2013-05-06,1250000000.0
2013-05-07,1250000000.0
2013-05-08,1250000000.0
2013-05-09,1250000000.0
2013-05-10,1250000000.0
2013-05-11,1250000000.0
2013-05-12,1250000000.0
2013-05-13,1250000000.0
2013-05-14,1250000000.0
2013-05-15,1250000000.0
2013-05-16,1250000000.0
2013-05-17,1250000000.0
2013-05-18,1250000000.0
2013-05-19,1250000000.0
2013-05-20,1250000000.0
2013-05-21,1250000000.0
2013-05-22,1250000000.0
2013-05-23,1250000000.0
2013-05-24,1250000000.0
2013-05-25,1250000000.0
2013-05-26,1250000000.0
2013-05-27,1250000000.0
2013-05-28,1250000000.0
2013-05-29,1250000000.0
2013-05-30,1250000000.0
2013-05-31,1250000000.0
2013-06-01,1250000000.0
2013-06-02,1250000000.0
2013-06-03,1250000000.0
2013-06-04,1250000000.0
2013-06-05,1250000000.0
2013-06-06,1250000000.0
2013-06-07,1250000000.0
2013-06-08,1250000000.0
2013-06-09,1250000000.0
2013-06-10,1250000000.0
2013-06-11,1250000000.0
2013-06-12,1250000000.0
2013-06-13,1250000000.0
2013-06-14,1250000000.0
2013-06-15,1250000000.0
2013-06-16,1250000000.0
2013-06-17,1250000000.0
2013-06-18,1250000000.0
2013-06-19,1250000000.0
2013-06-20,1250000000.0
2013-06-21,1250000000.0
2013-06-22,1250000000.0
2013-06-23,1250000000.0
2013-06-24,1250000000.0
2013-06-25,1250000000.0
2013-06-26,1250000000.0
2013-06-27,1250000000.0
2013-06-28,1250000000.0
2013-06-29,1250000000.0
2013-06-30,1250000000.0
2013-07-01,1250000000.0
2013-07-02,1250000000.0
2013-07-03,1250000000.0
2013-07-04,1250000000.0
2013-07-05,1250000000.0
2013-07-06,1250000000.0
2013-07-07,1250000000.0
2013-07-08,1250000000.0
2013-07-09,1250000000.0
2013-07-10,1250000000.0
2013-07-11,1250000000.0
2013-07-12,1250000000.0
2013-07-13,1250000000.0
2013-07-14,1250000000.0
2013-07-15,1250000000.0
2013-07-16,1250000000.0
2013-07-17,1250000000.0
2013-07-18,1250000000.0
2013-07-19,1250000000.0
2013-07-20,1250000000.0
2013-07-21,1250000000.0
2013-07-22,1250000000.0
2013-07-23,1250000000.0
2013-07-24,1250000000.0
2013-07-25,1250000000.0
2013-07-26,1250000000.0
2013-07-27,1250000000.0
2013-07-28,1250000000.0
2013-07-29,1250000000.0
2013-07-30,1250000000.0
2013-07-31,1250000000.0
2013-08-01,1250000000.0
2013-08-02,1250000000.0
2013-08-03,1250000000.0
2013-08-04,1250000000.0
2013-08-05,1250000000.0
2013-08-06,1250000000.0
2013-08-07,1250000000.0
2013-08-08,1250000000.0
2013-08-09,1250000000.0
2013-08-10,1250000000.0
2013-08-11,1250000000.0
2013-08-12,1250000000.0
2013-08-13,1250000000.0
2013-08-14,1250000000.0
2013-08-15,1250000000.0
2013-08-16,1250000000.0
2013-08-17,1250000000.0
2013-08-18,1250000000.0
2013-08-19,1250000000.0
2013-08-20,1250000000.0
2013-08-21,1250000000.0
2013-08-22,1250000000.0
2013-08-23,1250000000.0
2013-08-24,1250000000.0
2013-08-25,1250000000.0
2013-08-26,1250000000.0
2013-08-27,1250000000.0
2013-08-28,1250000000.0
2013-08-29,1250000000.0
2013-08-30,1250000000.0
2013-08-31,1250000000.0
2013-09-01,1250000000.0
2013-09-02,1250000000.0
2013-09-03,1250000000.0
2013-09-04,1250000000.0
2013-09-05,1250000000.0
2013-09-06,1250000000.0
2013-09-07,1250000000.0
2013-09-08,1250000000.0
2013-09-09,1250000000.0
2013-09-10,1250000000.0
2013-09-11,1250000000.0
2013-09-12,1250000000.0
2013-09-13,1250000000.0
2013-09-14,1250000000.0
2013-09-15,1250000000.0
2013-09-16,1250000000.0
2013-09-17,1250000000.0
2013-09-18,1250000000.0
2013-09-19,1250000000.0
2013-09-20,1250000000.0
2013-09-21,1250000000.0
2013-09-22,1250000000.0
2013-09-23,1250000000.0
2013-09-24,1250000000.0
2013-09-25,1250000000.0
2013-09-26,1250000000.0
2013-09-27,1250000000.0
2013-09-28,1250000000.0
2013-09-29,1250000000.0
2013-09-30,1250000000.0
2013-10-01,1250000000.0
