row_index,hardware_name,hardware_index,date,owned,hardware_release_date,speed,power,noise,hash,profit,Mhash/J
45,Antminer S9,115,2018-01-04 11:20:55,0.9083487391471864,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
46,php-mpos,-1,2018-01-04 12:13:44,0.8362865447998047,,,,,,,
47,ANT Miners S9,115,2018-01-04 16:36:22,0.979066014289856,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
49,antpool,-1,2018-01-04 21:02:43,0.9077855944633484,,,,,,,
50,s7,124,2018-01-04 21:02:43,0.978090524673462,Jun 2016,2.7Th/s,697W,48db,SHA-256,-$1.77/day,3873.7446197991394
51,antminer S9,115,2018-01-05 07:29:01,0.9716877937316896,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
52,BF16,-1,2018-01-05 14:42:15,0.9552743434906006,,,,,,,
53,BF250,-1,2018-01-05 14:42:15,0.9176356792449952,,,,,,,
54,Antminer S9,115,2018-01-05 20:16:29,0.92698734998703,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
55,Antminer S9,115,2018-01-05 21:21:23,0.9895825386047364,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
56,smart-ups,-1,2018-01-05 21:21:23,0.9780042171478271,,,,,,,
57,bitmain apw3++,-1,2018-01-05 21:21:23,0.9873346090316772,,,,,,,
58,H-boards,-1,2018-01-05 21:21:23,0.8360299468040466,,,,,,,
59,Antminer S9,115,2018-01-06 01:43:14,0.905221700668335,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
61,S9 antminer,115,2018-01-07 03:23:56,0.8422918915748596,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
62,Antminer S5,127,2018-01-07 10:25:12,0.9816603660583496,Dec 2014,1.155Th/s,590W,65db,SHA-256,-$1.60/day,1957.627118644068
64,Giga-watt tokens,-1,2018-01-07 10:49:27,0.956089198589325,,,,,,,
65,m3 miner,-1,2018-01-07 16:34:03,0.9918950200080872,,,,,,,
66,5 other miners,-1,2018-01-07 16:34:03,0.9774029850959778,,,,,,,
67,Antminer S9,115,2018-01-07 16:46:41,0.8641446232795715,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
68,APW3++,-1,2018-01-07 16:46:41,0.9656148552894592,,,,,,,
70,"4"" adapter",-1,2018-01-07 18:12:48,0.9503253102302552,,,,,,,
71,S9 miner,115,2018-01-07 18:12:48,0.935419261455536,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
72,Antminer,-1,2018-01-07 23:16:54,0.8703618049621582,,,,,,,
73,PC,-1,2018-01-07 23:16:54,0.9900224804878236,,,,,,,
74,phone,-1,2018-01-07 23:16:54,0.9792055487632751,,,,,,,
76,computer,-1,2018-01-07 23:16:54,0.8702767491340637,,,,,,,
77,cell phone,-1,2018-01-07 23:16:54,0.9501598477363586,,,,,,,
80,windows,-1,2018-01-07 23:34:53,0.8418454527854919,,,,,,,
81,A/C unit,-1,2018-01-07 23:34:53,0.8463186621665955,,,,,,,
82,Antminer S9,115,2018-01-08 23:40:51,0.920678734779358,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
83,S7,124,2018-01-09 05:31:31,0.9551180601119996,Jun 2016,2.7Th/s,697W,48db,SHA-256,-$1.77/day,3873.7446197991394
84,S7,124,2018-01-09 05:31:31,0.9332945346832277,Jun 2016,2.7Th/s,697W,48db,SHA-256,-$1.77/day,3873.7446197991394
85,S7,124,2018-01-09 05:31:31,0.9475253820419312,Jun 2016,2.7Th/s,697W,48db,SHA-256,-$1.77/day,3873.7446197991394
87,Antminer S7,124,2018-01-09 05:31:31,0.9069403409957886,Jun 2016,2.7Th/s,697W,48db,SHA-256,-$1.77/day,3873.7446197991394
89,S7's,124,2018-01-09 05:31:31,0.9451031684875488,Jun 2016,2.7Th/s,697W,48db,SHA-256,-$1.77/day,3873.7446197991394
90,S9,115,2018-01-09 18:45:59,0.8877014517784119,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
91,APC,-1,2018-01-09 18:45:59,0.8765720725059509,,,,,,,
92,S9,115,2018-01-09 19:35:52,0.9869217872619628,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
94,Avalon 741,121,2018-01-09 20:33:17,0.94786274433136,Apr 2017,7.3Th/s,1150W,65db,SHA-256,-$2.67/day,6347.826086956522
96,laptop,-1,2018-01-09 20:33:17,0.9724292159080504,,,,,,,
97,Antminer S9,115,2018-01-10 00:49:32,0.9725885391235352,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
98,Sub Panel,-1,2018-01-10 00:49:32,0.9191471934318542,,,,,,,
99,32A BLUE (2P+E) plugs,-1,2018-01-10 00:49:32,0.9179953932762146,,,,,,,
100,Tripp Lite PDU (PDUH32HV19),-1,2018-01-10 00:49:32,0.8816696405410767,,,,,,,
101,Bitmain AWP3++ power supply,-1,2018-01-10 00:49:32,0.9675946235656738,,,,,,,
102,Breaker Panel,-1,2018-01-10 00:49:32,0.907348930835724,,,,,,,
103,APW3++,-1,2018-01-10 01:43:42,0.9753770232200624,,,,,,,
105,PSU,-1,2018-01-10 01:43:42,0.9027052521705629,,,,,,,
106,S9,115,2018-01-10 01:43:42,0.8251647353172302,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
107,server,-1,2018-01-10 01:54:50,0.8610824942588806,,,,,,,
108,attic access,-1,2018-01-10 01:54:50,0.8712067008018494,,,,,,,
109,garage,-1,2018-01-10 01:54:50,0.8938279747962952,,,,,,,
110,S9,115,2018-01-10 01:54:50,0.8554610013961792,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
111,cold storage,-1,2018-01-10 01:54:50,0.8031505346298218,,,,,,,
112,propane heater,-1,2018-01-10 01:54:50,0.9612993597984314,,,,,,,
113,Antminer S9,115,2018-01-10 01:55:13,0.8914381861686707,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
114,Antminer,-1,2018-01-10 02:36:00,0.8090521693229675,,,,,,,
115,Router,-1,2018-01-10 02:36:00,0.8936004638671875,,,,,,,
116,Ethernet,-1,2018-01-10 02:36:00,0.9619745016098022,,,,,,,
117,APW3++ Power Supply Unit,-1,2018-01-10 02:42:09,0.854971706867218,,,,,,,
118,APW3++,-1,2018-01-10 04:45:31,0.938052535057068,,,,,,,
119,S9,-1,2018-01-10 04:45:31,0.9225074052810668,,,,,,,
120,Netgear ProSafe FS105,-1,2018-01-10 04:45:31,0.9745566844940186,,,,,,,
121,Ethernet switch,-1,2018-01-10 04:45:31,0.8924307227134705,,,,,,,
122,IBM DPS 2000W,-1,2018-01-10 05:52:46,0.8146376609802246,,,,,,,
123,HVAC,-1,2018-01-10 05:52:46,0.86171555519104,,,,,,,
124,Apw3,-1,2018-01-10 05:52:46,0.9816826581954956,,,,,,,
125,Nema6 receptacles,-1,2018-01-10 14:19:11,0.8224319219589233,,,,,,,
126,APW3,-1,2018-01-10 14:19:11,0.9341872334480286,,,,,,,
127,S9,-1,2018-01-10 14:19:11,0.9903661012649536,,,,,,,
128,E9,-1,2018-01-10 14:19:11,0.9827553629875184,,,,,,,
129,10/2 wire,-1,2018-01-10 14:19:11,0.8774517178535461,,,,,,,
130,ant pool,-1,2018-01-10 16:28:43,0.9643701910972596,,,,,,,
131,S9,-1,2018-01-10 16:28:43,0.934173583984375,,,,,,,
132,Antminer S9,-1,2018-01-10 18:13:47,0.9954915642738342,,,,,,,
134,Pipes,-1,2018-01-10 19:28:22,0.9440506100654602,,,,,,,
135,Air condition 900 btu,-1,2018-01-10 19:28:22,0.9786141514778136,,,,,,,
136,S9,-1,2018-01-10 19:28:22,0.978146195411682,,,,,,,
137,SUSE Linux Enterprise Server 11 SP2 (x86_64),-1,2018-01-10 19:52:18,0.9480500817298888,,,,,,,
138,S9,-1,2018-01-11 02:34:11,0.9793949723243712,,,,,,,
139,Kill-A-Watt,-1,2018-01-11 02:34:11,0.9498630166053772,,,,,,,
140,APW3++,-1,2018-01-11 02:34:11,0.9162049889564514,,,,,,,
141,GTX 760,-1,2018-01-11 04:35:03,0.9449467658996582,,,,,,,
142,redfury asic,-1,2018-01-11 04:35:03,0.988817572593689,,,,,,,
143,hashcard,-1,2018-01-11 04:42:23,0.8819906711578369,,,,,,,
144,antminer S9 14 TH,-1,2018-01-11 04:42:23,0.9712551236152648,,,,,,,
145,hash board,-1,2018-01-11 04:42:23,0.8373250365257263,,,,,,,
147,Bitmain s7/s9/t9/etc,-1,2018-01-11 04:42:23,0.973705232143402,,,,,,,
149,power supplies,-1,2018-01-11 14:07:33,0.8324963450431824,,,,,,,
150,750s,-1,2018-01-11 14:07:33,0.9597809910774232,,,,,,,
151,1200,-1,2018-01-11 14:07:33,0.9786150455474854,,,,,,,
152,breakout boards,-1,2018-01-11 14:07:33,0.8940373659133911,,,,,,,
154,2-pole 30amp circuits,-1,2018-01-11 19:20:09,0.9273427724838256,,,,,,,
155,EVGA 1300G2 PSUs,-1,2018-01-11 19:20:09,0.9885319471359252,,,,,,,
156,GPU rigs,-1,2018-01-11 19:20:09,0.966027855873108,,,,,,,
157,PDUs,-1,2018-01-11 19:20:09,0.9733085036277772,,,,,,,
158,30 amp breaker,-1,2018-01-11 19:20:09,0.8017066717147827,,,,,,,
159,s9,-1,2018-01-11 19:20:09,0.961541712284088,,,,,,,
160,server room,-1,2018-01-11 19:20:09,0.8552056550979614,,,,,,,
163,blanking panels,-1,2018-01-12 05:01:53,0.9698998928070068,,,,,,,
164,server racks,-1,2018-01-12 05:01:53,0.988300323486328,,,,,,,
165,Antminer S9,-1,2018-01-12 13:23:03,0.9875605702400208,,,,,,,
166,wireless gateway,-1,2018-01-12 13:23:03,0.8650609850883484,,,,,,,
168,APW3,-1,2018-01-12 13:23:03,0.8365002870559692,,,,,,,
169,S9,-1,2018-01-12 19:39:53,0.8032696843147278,,,,,,,
170,Antminer S9,-1,2018-01-12 20:27:17,0.9889484643936156,,,,,,,
171,PSU,-1,2018-01-12 20:27:17,0.9085632562637328,,,,,,,
174,Antminer,-1,2018-01-12 22:10:47,0.9886871576309204,,,,,,,
175,Avalon Controller,-1,2018-01-13 00:53:28,0.9154027700424194,,,,,,,
176,Router,-1,2018-01-13 00:53:28,0.9911831617355348,,,,,,,
177,air conditioners,-1,2018-01-13 04:02:14,0.8672088980674744,,,,,,,
178,PSUs,-1,2018-01-13 04:02:14,0.8288254737854004,,,,,,,
180,Antminer S7,-1,2018-01-13 04:14:37,0.9406330585479736,,,,,,,
182,psu,-1,2018-01-13 15:00:10,0.8927813768386841,,,,,,,
183,S9,-1,2018-01-13 15:00:10,0.9805585741996764,,,,,,,
184,APW3,-1,2018-01-13 15:00:10,0.9861609935760498,,,,,,,
185,Elegiant wifi repeater,-1,2018-01-13 18:03:08,0.9439746141433716,,,,,,,
186,Antminer,-1,2018-01-13 18:03:08,0.9059065580368042,,,,,,,
187,E9+,-1,2018-01-14 16:57:06,0.9538230895996094,,,,,,,
188,psu,-1,2018-01-14 16:57:06,0.9494568705558776,,,,,,,
189,6.3T e9,-1,2018-01-14 16:57:06,0.9475374817848206,,,,,,,
190,BM's custom ARM SOC computers,-1,2018-01-14 19:39:33,0.9672802090644836,,,,,,,
191,BeagleBone,-1,2018-01-14 19:39:33,0.9345502257347108,,,,,,,
193,E9+,-1,2018-01-15 03:59:35,0.8053874373435974,,,,,,,
194,computer,-1,2018-01-15 03:59:35,0.952390730381012,,,,,,,
195,S9,-1,2018-01-15 03:59:35,0.9824923276901244,,,,,,,
196,ebit e9 plus 9T,-1,2018-01-15 03:59:35,0.8411316275596619,,,,,,,
197,Avalon 741,-1,2018-01-15 12:43:00,0.9926785230636596,,,,,,,
198,AUC3,-1,2018-01-15 13:10:32,0.9861527681350708,,,,,,,
199,Hash Boards,-1,2018-01-15 13:10:32,0.8340834975242615,,,,,,,
200,Controller,-1,2018-01-15 13:10:32,0.8823369741439819,,,,,,,
201,Miner,-1,2018-01-15 13:10:32,0.9396862387657166,,,,,,,
202,PSU,-1,2018-01-15 13:10:32,0.9804595708847046,,,,,,,
203,Raspberry Pi,-1,2018-01-15 13:10:32,0.9768984913825988,,,,,,,
204,Pi,-1,2018-01-15 13:10:32,0.8863310813903809,,,,,,,
205,Avalon 741,-1,2018-01-15 13:10:32,0.9287360906600952,,,,,,,
206,Miners,-1,2018-01-15 13:54:06,0.8760229349136353,,,,,,,
207,Avalon 741,-1,2018-01-15 13:54:06,0.830836832523346,,,,,,,
208,SP10,-1,2018-01-15 21:38:34,0.9961601495742798,,,,,,,
210,dedicated IP,-1,2018-01-15 22:11:43,0.9108485579490662,,,,,,,
211,S9s,-1,2018-01-15 22:11:43,0.905036449432373,,,,,,,
212,January batch S9s,-1,2018-01-15 22:11:43,0.9913159608840942,,,,,,,
213,PSU AWS3++,-1,2018-01-15 22:17:12,0.9811422228813172,,,,,,,
214,Antminer S9,-1,2018-01-15 22:17:12,0.9274815917015076,,,,,,,
215,hash boards,-1,2018-01-15 22:17:12,0.870586097240448,,,,,,,
216,antminer s9,-1,2018-01-15 22:49:56,0.9522298574447632,,,,,,,
219,browser,-1,2018-01-15 22:49:56,0.9409911632537842,,,,,,,
220,reset button,-1,2018-01-15 22:49:56,0.8580954670906067,,,,,,,
222,port,-1,2018-01-15 22:49:56,0.8540059924125671,,,,,,,
223,Avalon1 unit,-1,2018-01-16 14:01:15,0.946835458278656,,,,,,,
224,PSU,-1,2018-01-16 19:55:17,0.9745003581047058,,,,,,,
225,Claymore,-1,2018-01-17 00:43:04,0.8966205716133118,,,,,,,
226,ASIC,-1,2018-01-17 01:29:31,0.9677812457084656,,,,,,,
227,power supply,-1,2018-01-17 01:29:31,0.8874761462211609,,,,,,,
228,Hashboard,-1,2018-01-17 01:29:31,0.9157044291496276,,,,,,,
229,S9 13.5t,-1,2018-01-17 01:29:31,0.9857782125473022,,,,,,,
230,Bitmain PSU,-1,2018-01-17 02:18:57,0.9628509879112244,,,,,,,
231,power supply,-1,2018-01-17 04:57:39,0.9030103087425232,,,,,,,
232,power cord,-1,2018-01-17 04:57:39,0.9224295020103456,,,,,,,
233,bitmain Power supply,-1,2018-01-17 04:57:39,0.9618240594863892,,,,,,,
234,antminer S9,115,2018-01-17 04:57:39,0.9356619715690612,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
235,s7 miner,126,2018-01-17 05:51:16,0.9779054522514344,Sep 2015,4.73Th/s,1293W,62db,SHA-256,-$3.31/day,3658.15931941222
236,miners,-1,2018-01-17 16:26:34,0.9260175824165344,,,,,,,
237,mining equipment,-1,2018-01-17 16:26:34,0.9837968945503236,,,,,,,
238,property,-1,2018-01-17 16:26:34,0.8042741417884827,,,,,,,
239,equipment,-1,2018-01-17 16:26:34,0.8679755926132202,,,,,,,
240,mining machinery,-1,2018-01-17 16:26:34,0.9148014187812804,,,,,,,
241,Antminer S9,115,2018-01-17 20:04:55,0.9395862221717834,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
242,Router,-1,2018-01-17 20:04:55,0.9761057496070862,,,,,,,
243,S9,115,2018-01-17 20:44:14,0.956010639667511,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
244,hashing board,-1,2018-01-17 20:44:14,0.9236816763877868,,,,,,,
245,S9,115,2018-01-17 22:50:11,0.92078697681427,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
246,750w PSUs,-1,2018-01-17 22:50:11,0.9464831352233888,,,,,,,
247,blade,-1,2018-01-17 22:50:11,0.8032373785972595,,,,,,,
248,PCIe connectors,-1,2018-01-17 22:50:11,0.8421871662139893,,,,,,,
249,jumper block,-1,2018-01-17 22:50:11,0.9167563915252686,,,,,,,
250,S5,127,2018-01-17 23:54:49,0.9710714221000672,Dec 2014,1.155Th/s,590W,65db,SHA-256,-$1.60/day,1957.627118644068
251,socket,-1,2018-01-18 03:47:20,0.9207105040550232,,,,,,,
252,motherboard,-1,2018-01-18 03:47:20,0.9517118334770204,,,,,,,
253,ethernet,-1,2018-01-18 03:47:20,0.8748337626457214,,,,,,,
254,CPUs,-1,2018-01-18 03:47:20,0.8252890706062317,,,,,,,
255,AntMiner S9,115,2018-01-18 03:47:20,0.9873643517494202,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
256,GPUs,-1,2018-01-18 03:47:20,0.9651099443435668,,,,,,,
257,Avalon6,-1,2018-01-18 12:59:46,0.9428635239601136,,,,,,,
259,AUC adapter,-1,2018-01-18 12:59:46,0.9364409446716307,,,,,,,
260,Pi,-1,2018-01-18 12:59:46,0.8379644155502319,,,,,,,
263,S7-LN,124,2018-01-18 23:03:43,0.8981999158859253,Jun 2016,2.7Th/s,697W,48db,SHA-256,-$1.77/day,3873.7446197991394
264,Ethernet port,-1,2018-01-18 23:03:43,0.8477901220321655,,,,,,,
265,S7,126,2018-01-18 23:03:43,0.948654055595398,Sep 2015,4.73Th/s,1293W,62db,SHA-256,-$3.31/day,3658.15931941222
266,control board,-1,2018-01-18 23:03:43,0.9481079578399658,,,,,,,
267,eyedro electricity monitor,-1,2018-01-18 23:22:24,0.971634805202484,,,,,,,
268,C19 to 5-15 adapter,-1,2018-01-18 23:22:24,0.867953896522522,,,,,,,
269,Nema 5-15R to c14 adapter,-1,2018-01-18 23:22:24,0.9081509113311768,,,,,,,
271,30A power strips,-1,2018-01-18 23:22:24,0.9457244277000428,,,,,,,
272,PDU,-1,2018-01-18 23:22:24,0.9504230618476868,,,,,,,
273,Bit 6,-1,2018-01-19 04:11:17,0.8805092573165894,,,,,,,
274,checksum0,-1,2018-01-19 04:11:17,0.9896625280380248,,,,,,,
275,S3,128,2018-01-19 04:13:03,0.9710841178894044,Jul 2014,0.478Th/s,366W,60db,SHA-256,-$1.01/day,1306.0109289617485
276,server PSU,-1,2018-01-19 04:36:07,0.8991585373878479,,,,,,,
277,Dell server supply,-1,2018-01-19 04:36:07,0.9772512912750244,,,,,,,
278,breakout boards,-1,2018-01-19 04:36:07,0.9558499455451964,,,,,,,
279,S9,115,2018-01-19 07:33:05,0.9176604151725768,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
280,Antminer s7,126,2018-01-19 09:38:30,0.8514715433120728,Sep 2015,4.73Th/s,1293W,62db,SHA-256,-$3.31/day,3658.15931941222
281,bitmain APW3++,-1,2018-01-19 09:38:30,0.8750176429748535,,,,,,,
282,4k breakout board kits,-1,2018-01-19 09:38:30,0.8711665272712708,,,,,,,
283,rack,-1,2018-01-19 09:38:30,0.8327000737190247,,,,,,,
284,s7,126,2018-01-19 09:38:30,0.9754235148429872,Sep 2015,4.73Th/s,1293W,62db,SHA-256,-$3.31/day,3658.15931941222
285,AntMiner S5,127,2018-01-19 21:40:29,0.9912068247795104,Dec 2014,1.155Th/s,590W,65db,SHA-256,-$1.60/day,1957.627118644068
286,EVGA power supply,-1,2018-01-19 21:40:29,0.9780976176261902,,,,,,,
287,corsair power supplies,-1,2018-01-19 21:40:29,0.9210948348045348,,,,,,,
288,Antminer S9,115,2018-01-19 21:42:32,0.925227165222168,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
289,ASIC boards,-1,2018-01-19 21:42:32,0.951507568359375,,,,,,,
290,Avalon 6,-1,2018-01-19 23:02:39,0.977931797504425,,,,,,,
291,AUC,-1,2018-01-19 23:02:39,0.8601721525192261,,,,,,,
293,laptop,-1,2018-01-20 05:14:58,0.9727493524551392,,,,,,,
294,Avalon 741,121,2018-01-20 06:53:01,0.9744619727134703,Apr 2017,7.3Th/s,1150W,65db,SHA-256,-$2.67/day,6347.826086956522
295,Cyberpower PDU 30A,-1,2018-01-20 06:53:01,0.986099660396576,,,,,,,
296,1200W PSUs,-1,2018-01-20 06:53:01,0.968371033668518,,,,,,,
297,PDU30BVHVT20F,-1,2018-01-20 06:53:01,0.9702270030975342,,,,,,,
299,Antminer s9,115,2018-01-20 13:21:34,0.9443091750144958,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
301,A6,-1,2018-01-20 15:52:09,0.938401460647583,,,,,,,
302,Antminer S9,115,2018-01-20 19:01:16,0.9887162446975708,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
304,S4,-1,2018-01-20 22:11:12,0.9634310007095336,,,,,,,
305,Antminer,-1,2018-01-20 22:11:12,0.9532482028007508,,,,,,,
306,Antminer S9,115,2018-01-20 23:05:19,0.9916115403175354,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
307,device,-1,2018-01-20 23:14:00,0.9286960959434508,,,,,,,
308,wire cover,-1,2018-01-20 23:14:00,0.8740507960319519,,,,,,,
309,host server/computer,-1,2018-01-21 06:16:14,0.9055806398391724,,,,,,,
310,back-up heater,-1,2018-01-21 06:16:14,0.9358028769493104,,,,,,,
311,miners,-1,2018-01-21 06:16:14,0.9417913556098938,,,,,,,
312,boards,-1,2018-01-21 06:16:14,0.9636964201927184,,,,,,,
314,cgminer,-1,2018-01-21 10:05:53,0.8429321050643921,,,,,,,
315,Antminer S3,128,2018-01-21 10:05:53,0.8184041976928711,Jul 2014,0.478Th/s,366W,60db,SHA-256,-$1.01/day,1306.0109289617485
316,old miner,-1,2018-01-21 11:29:10,0.9189860820770264,,,,,,,
317,s9 hashboard,-1,2018-01-21 11:29:10,0.9512603878974916,,,,,,,
319,PSU,-1,2018-01-22 06:38:28,0.8232168555259705,,,,,,,
320,S9,115,2018-01-22 06:38:28,0.9261751174926758,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
321,S9,115,2018-01-22 07:20:02,0.9964749217033386,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
322,L3,-1,2018-01-22 07:20:02,0.9922804832458496,,,,,,,
323,Ebit E9+,83,2018-01-22 07:20:02,0.9920083284378052,Oct 2018,44Th/s,1980W,75db,SHA-256,-$1.84/day,22222.222222222223
324,psu,-1,2018-01-22 07:20:02,0.886419415473938,,,,,,,
326,insulated duct,-1,2018-01-22 09:21:19,0.9554779529571532,,,,,,,
327,shrouds,-1,2018-01-22 09:21:19,0.9062318801879884,,,,,,,
328,cooler,-1,2018-01-22 09:21:19,0.910670816898346,,,,,,,
329,Bitcoin client,-1,2018-01-22 09:26:18,0.9897100329399108,,,,,,,
330,CPU,-1,2018-01-22 09:26:18,0.8542730808258057,,,,,,,
331,CPU-core,-1,2018-01-22 09:26:18,0.8155021071434021,,,,,,,
332,serialize.h,-1,2018-01-22 09:26:18,0.8925925493240356,,,,,,,
333,ArchLinux 64bit,-1,2018-01-22 09:27:04,0.9473243355751038,,,,,,,
334,cuda cuda-3.2.16-1,-1,2018-01-22 09:27:04,0.9815371632575988,,,,,,,
335,gcc gcc-4.5.1-2,-1,2018-01-22 09:27:04,0.9317438006401062,,,,,,,
336,AMD CPUs,-1,2018-01-22 10:58:20,0.8251690864562988,,,,,,,
337,apw3,-1,2018-01-22 14:56:48,0.8276541233062744,,,,,,,
338,Bitmain 1600w power supply,-1,2018-01-22 18:32:25,0.9767819046974182,,,,,,,
339,S9,115,2018-01-22 18:32:25,0.9723209738731384,Nov 2017,14Th/s,1372W,85db,SHA-256,-$2.72/day,10204.08163265306
340,Sanyo 9GV1212P1J01,-1,2018-01-22 19:34:43,0.9750637412071228,,,,,,,
341,miner,-1,2018-01-22 20:13:52,0.8467679023742676,,,,,,,
