date,optimistic_speculation,pessimistic_speculation,bitcoin_adoption,bitcoin_technology,financial_products,bitcoin_challenges,scams,bitcoin_mining,altcoins,educational_resources,other,posts_count
2012-01,0.10094427450458839,0.0814623786407767,0.3203883495145631,0.42071197411003236,0.3058252427184466,0.4345367303595129,0.2961165048543689,0.15898936757663076,0.16827370660992155,0.32317671329793873,0.7792273462783172,0.10175438596491228
2012-02,0.04163067176765807,0.0,0.36036036036036034,0.3843843843843844,0.46846846846846846,0.5104789326475243,0.29767267267267267,0.16202241538332543,0.03469908264428812,0.3388225947932011,0.7461211211211213,0.08195488721804511
2012-03,0.08391654781253109,0.10835351089588378,0.34866828087167073,0.4778046811945117,0.2469733656174334,0.29201486092612405,0.31386198547215494,0.23675730085559543,0.16786626422103554,0.41832127622032866,0.6894673123486683,0.10200501253132832
2012-04,0.04125896934116112,0.0,0.4821428571428572,0.4285714285714286,0.23214285714285715,0.18898219518802176,0.2269345238095238,0.06346641552174129,0.06877853881278538,0.48652786282914884,0.8973214285714287,0.08270676691729323
2012-05,0.04892828364222401,0.0,0.19764705882352943,0.5647058823529412,0.38117647058823523,0.24019266455073665,0.25117647058823533,0.1296794208893485,0.05437550362610798,0.5055495119051907,0.7291176470588235,0.1050125313283208
2012-06,0.111541489529208,0.0257183908045977,0.26206896551724135,0.4904214559386973,0.2896551724137931,0.21743813492322964,0.2804597701149425,0.09279083312531947,0.02656274602424815,0.6022340942204953,0.7508620689655173,0.1075187969924812
2012-07,0.049986828240252905,0.0,0.2884615384615385,0.5705128205128205,0.21634615384615383,0.25015912375850324,0.4765625,0.02324297987431391,0.11110379346680717,0.5659828536436007,0.6777844551282052,0.10275689223057644
2012-08,0.08376443322435129,0.06759818731117825,0.3081570996978852,0.459214501510574,0.21752265861027192,0.41897714270536757,0.506797583081571,0.17750103881253576,0.0,0.44089150692939993,0.6747230614300102,0.08145363408521303
2012-09,0.07567147215409463,0.07328056768558952,0.2751091703056769,0.45997088791848617,0.1703056768558952,0.7038005042045905,0.44950873362445415,0.1442876948018226,0.050457617993659144,0.3188815826418546,0.6765829694323146,0.11328320802005012
2012-10,0.02750597956077408,0.044394841269841265,0.38095238095238093,0.43386243386243384,0.11904761904761904,0.5984436180954023,0.12103174603174602,0.09557459660872278,0.04585235920852359,0.5462339252908757,0.7533068783068784,0.061654135338345864
2012-11,0.05172766305459006,0.0,0.5149253731343284,0.31840796019900497,0.11194029850746268,0.17440894133023896,0.19916044776119401,0.0846208461312877,0.12934471478225312,0.5433822924568827,1.0,0.06566416040100251
2012-12,0.030806697108066973,0.0,0.29333333333333333,0.5333333333333333,0.13333333333333333,0.29691202666206984,0.27111111111111114,0.22033781454670803,0.10270928462709285,0.6010042865890999,0.67,0.054887218045112776
2013-01,0.13177769675503934,0.08507604562737643,0.4334600760456273,0.5373891001267427,0.20532319391634982,0.22215587583889754,0.08697718631178708,0.0,0.04393457992603782,0.7006070145455308,0.6899556400506972,0.06441102756892231
2013-02,0.11635623008442561,0.0,0.4460431654676259,0.5627498001598721,0.12949640287769784,0.4901300817646176,0.07314148681055155,0.13385362030954348,0.05541867875562563,0.47682025842889686,0.6560751398880896,0.10300751879699248
2013-03,0.18642194460260575,0.06838325183374083,0.293398533007335,0.48899755501222497,0.1687041564792176,0.6334060943037811,0.1957518337408313,0.22297555265067526,0.141256656730415,0.32924837212923563,0.6484311328443358,0.20350877192982458
2013-04,0.22641893197465704,0.18272086117297698,0.34743875278396436,0.33655035882207374,0.36971046770601335,0.6044764572884869,0.26605419450631035,0.14894180564416387,0.16298522337818186,0.3711316022405373,0.6445496164315764,0.3360902255639098
2013-05,0.07419989490792223,0.05987957181088314,0.31043710972346117,0.43294677371394585,0.4067796610169492,0.5583769201563421,0.2652765388046387,0.19256609966540805,0.26799701831779354,0.33293255245704534,0.6350356824264051,0.2794486215538847
2013-06,0.08811237520315766,0.07900776836158192,0.2627118644067796,0.47457627118644063,0.11864406779661019,0.4671170078799973,0.1615466101694915,0.25821458410016424,0.1468829811934061,0.4871350431253698,0.7058027306967984,0.17593984962406015
2013-07,0.05124958853467703,0.020679297597042512,0.3881700554528651,0.4140480591497227,0.15526802218114605,0.5424359558123225,0.25369685767097966,0.21976805754405548,0.38444787683893344,0.42245144903011256,0.660505237215034,0.13408521303258147
2013-08,0.04077356970185334,0.02193627450980392,0.44705882352941173,0.4130718954248366,0.11764705882352941,0.4228013425677114,0.2840686274509804,0.14781109962082042,0.11328229922105829,0.5417384099996398,0.7334967320261438,0.12631578947368421
2013-09,0.10069985737503732,0.08126513317191283,0.3196125907990315,0.4778046811945117,0.08716707021791768,0.650760722977962,0.20308716707021793,0.22556219655408133,0.19584397492454145,0.3988915067412582,0.6421509281678774,0.10200501253132832
2013-10,0.14182111200644643,0.05722506393861893,0.44501278772378516,0.3410059676044331,0.18414322250639387,0.4291168600880614,0.29251918158567775,0.16042444134706174,0.20686332901236731,0.37789642335274864,0.8067988064791134,0.09649122807017543
2013-11,0.21979256057379568,0.06921887084300078,0.3294663573085847,0.385666408868265,0.08816705336426914,0.5980051443246645,0.26537122969837584,0.16956070032655352,0.33064763902573396,0.3239223497953321,0.7470353183810261,0.3225563909774436
2013-12,0.24080848045985592,0.1524182561307902,0.5231607629427792,0.332425068119891,0.2452316076294278,0.5617113839716632,0.20776566757493187,0.14201834939938968,0.236133403008473,0.35361273195386034,0.6693914623069936,0.36641604010025064
2014-01,0.162820630688609,0.10511744966442953,0.52751677852349,0.3651006711409396,0.17718120805369128,0.3832491273779457,0.26098993288590605,0.18206658662021197,0.35672519996322516,0.35979072567884696,0.7250838926174498,0.3719298245614035
2014-02,0.15491413436618917,0.09885005197505198,0.2713097713097713,0.30214830214830213,0.6112266112266113,0.6926073037088379,0.7212837837837838,0.07070434526484165,0.2582412496796059,0.1835785571241787,0.5948977823977825,0.4807017543859649
2014-03,0.1373425505746639,0.09005417956656346,0.30092879256965943,0.3269349845201238,0.3269349845201239,0.5167268587726147,0.47685758513931886,0.06383279812768738,0.2432588320115357,0.2928879780229364,0.8107069143446853,0.40325814536340854
2014-04,0.14623432171550776,0.12273206751054853,0.43544303797468353,0.3533052039381153,0.29873417721518986,0.5029159093041575,0.2509493670886076,0.10718695866549727,0.3802843766256286,0.399432588929283,0.6784810126582279,0.2954887218045113
2014-05,0.22836359774875228,0.11924660852713179,0.5523255813953488,0.3023255813953488,0.2616279069767442,0.5640166290495224,0.3250968992248062,0.037545192916636605,0.2351266326855687,0.32740426380324417,0.7303779069767443,0.2571428571428572
2014-06,0.2450532724505327,0.07910353535353536,0.593939393939394,0.33939393939393936,0.22424242424242424,0.533158859757722,0.3388888888888889,0.34176511756656536,0.2217586827175868,0.1762734509825754,0.6288299663299665,0.24661654135338346
2014-07,0.24072018443747792,0.07969723953695458,0.6037399821905609,0.3348174532502226,0.32056990204808544,0.4627511484724208,0.27159394479073906,0.12207477201800099,0.24694128984252064,0.33144096683550917,0.6662214306915999,0.2799498746867168
2014-08,0.20046627150410654,0.1617769744160178,0.5939933259176863,0.3411197626992955,0.13348164627363737,0.4505231827813816,0.2629310344827586,0.08181904977724302,0.24420589086808783,0.3612314696808797,0.7607990359658882,0.22380952380952382
2014-09,0.18023419759865833,0.18181202600216684,0.6695557963163596,0.3178042614662333,0.17551462621885158,0.49040504280373076,0.39653304442036835,0.06237808683298582,0.28793095771679605,0.290901563699404,0.7137955940772843,0.2298245614035088
2014-10,0.10752078876910655,0.10412357807652534,0.3846949327817994,0.4164081351258187,0.2171664943123061,0.5456119875206055,0.3784901758014477,0.11769788758075433,0.3226261138105424,0.3459870775391978,0.6697690451568425,0.24085213032581454
2014-11,0.1359118990061778,0.07312091503267974,0.5098039215686274,0.37037037037037035,0.14705882352941177,0.3934041122051303,0.24918300653594772,0.1085257957026313,0.09440191601754858,0.452577356723461,0.8028322440087147,0.1518796992481203
2014-12,0.13881522395157014,0.059746328437917225,0.5847797062750334,0.3382287494437027,0.1842456608811749,0.31644214926343206,0.20360480640854473,0.07877031491833994,0.30853923953399054,0.4328482066719701,0.8237093902981754,0.1862155388471178
2015-01,0.28550829127613553,0.2816075514874142,0.34324942791762014,0.35697940503432496,0.32265446224256294,0.6089666541356201,0.540903890160183,0.11312440987365677,0.2908529513181405,0.27582147946879376,0.5525839054157132,0.21754385964912282
2015-02,0.16021731160217312,0.09527068126520681,0.5766423357664233,0.2984590429845904,0.2408759124087591,0.5906268362993041,0.6307785888077858,0.05271904729554622,0.3092524080925241,0.20316376200714292,0.6996147607461478,0.20451127819548873
2015-03,0.1296540849512171,0.06438848920863309,0.4402877697841726,0.4105515587529976,0.2330935251798561,0.41906915081622,0.4498201438848921,0.1848571194750508,0.24938405440031539,0.35558688383035153,0.6547362110311751,0.17268170426065163
2015-04,0.1410481044918764,0.09756540697674418,0.47093023255813954,0.36046511627906974,0.2616279069767442,0.5024875422441198,0.6206395348837209,0.10026815131911213,0.3862794679834342,0.23020834816787483,0.6654554263565893,0.17092731829573934
2015-05,0.12499438580732092,0.07336065573770492,0.29508196721311475,0.5202185792349726,0.3442622950819672,0.5602341032213214,0.275,0.147067998033465,0.43567258028295536,0.30443416019997394,0.5583333333333335,0.15137844611528822
2015-06,0.16778231405301225,0.05077534039334342,0.3903177004538578,0.6011094301563288,0.19969742813918306,0.6601034669540256,0.2537821482602118,0.14292843878239078,0.38457712473835826,0.19952325940117455,0.5279248613212305,0.16416040100250628
2015-07,0.1779383321877847,0.03916277712952159,0.41306884480746786,0.5165305328665888,0.16802800466744458,0.6192456255781756,0.2758168028004667,0.18724802979055627,0.28313965569604066,0.40366392969965303,0.48862310385064184,0.21328320802005013
2015-08,0.10790807366149832,0.08195970695970696,0.23626373626373626,0.6715506715506715,0.14835164835164835,0.8310370890960445,0.37007783882783885,0.22118462371823283,0.26453284158763607,0.17513778322106555,0.43204365079365087,0.2721804511278196
2015-09,0.12737838007929683,0.08566232771822359,0.20214395099540583,0.6329760081674323,0.13782542113323124,0.8815792704061954,0.2919218989280245,0.28736671570715705,0.1769493801002748,0.12212887150454499,0.5044665645737622,0.16215538847117794
2015-10,0.11882583170254404,0.04261904761904762,0.48,0.5028571428571429,0.2285714285714286,0.6261610067229788,0.3340476190476191,0.0353946914856946,0.2641095890410959,0.4277770973668096,0.5211111111111112,0.13007518796992482
2015-11,0.24020073240200734,0.11076732673267327,0.3465346534653465,0.48404840484048406,0.28712871287128716,0.4780688205003917,0.3774752475247525,0.1257299463141764,0.30507708305077086,0.35612036402660474,0.55741199119912,0.15037593984962408
2015-12,0.20188854900917677,0.05430825242718446,0.24271844660194175,0.535059331175836,0.1262135922330097,0.43025558030670974,0.5058656957928803,0.19639695719253153,0.2804561776832026,0.3134382487410745,0.6278991370010788,0.15338345864661654
2016-01,0.11669203450025369,0.07533670033670033,0.2962962962962963,0.5536849981294425,0.17508417508417506,0.8010002919501283,0.4193322109988777,0.19750533021818784,0.33717694448288055,0.19788825177680047,0.49190983913206143,0.2218045112781955
2016-02,0.1033151427404685,0.04547764227642277,0.3008130081300813,0.6034327009936766,0.13008130081300812,0.6112472898561083,0.3409552845528455,0.23161483424555035,0.2818242565987304,0.39789105790629253,0.453929539295393,0.18345864661654135
2016-03,0.13664260814061963,0.0,0.24731182795698925,0.6260454002389486,0.15053763440860216,0.7088525708396587,0.3142921146953405,0.21868061810350903,0.4348578583001915,0.22163838571400352,0.49529569892473124,0.13834586466165413
2016-04,0.1611978337050016,0.0,0.46153846153846156,0.4818127608825283,0.1932021466905188,0.3474815735612792,0.504695885509839,0.1436917379054413,0.31005709804690373,0.3495350261325283,0.6242546213476446,0.1385964912280702
2016-05,0.16724815454111425,0.07498324396782842,0.2815013404825737,0.4682752457551385,0.16085790884718498,0.4108125020508159,0.6439343163538874,0.2281883939438467,0.309780013955709,0.2698892973178856,0.6361706881143879,0.1854636591478697
2016-06,0.2962182414237209,0.1274928774928775,0.37606837606837606,0.4140550807217474,0.3162393162393162,0.5106826556576599,0.45619658119658124,0.17555101836384157,0.41149553135854505,0.2898550724637682,0.5209520417853751,0.17443609022556392
2016-07,0.30709207560256635,0.19471914556962025,0.3512658227848101,0.4050632911392405,0.17088607594936708,0.47444897104165806,0.33781645569620256,0.3071518332831542,0.3290922490029478,0.3207112792329099,0.5698180379746837,0.1568922305764411
2016-08,0.1197151442023328,0.019322107081174437,0.21761658031088082,0.4421416234887737,0.3626943005181347,0.4832264939134132,0.5531088082901554,0.10375018083812446,0.4589987460666714,0.4655534015083972,0.5303684513529073,0.143609022556391
2016-09,0.148179481339277,0.05314726840855107,0.2850356294536817,0.5003958828186856,0.24228028503562948,0.4708095622795807,0.5071258907363421,0.13174669067345932,0.6038134903849283,0.37219288050932886,0.5105898653998417,0.10401002506265664
2016-10,0.13620864987737036,0.024426855895196505,0.4978165938864629,0.5356622998544396,0.22270742358078605,0.53049805446885,0.2830240174672489,0.1240973975244194,0.40366094394927315,0.4152456031041003,0.4693413391557497,0.11328320802005012
2016-11,0.17044688973725577,0.0,0.41803278688524587,0.5737704918032787,0.20901639344262293,0.6578232695889064,0.203125,0.33845381185684986,0.2841342914888839,0.28470179595032774,0.4176058743169399,0.12080200501253133
2016-12,0.1690611426662212,0.0248059866962306,0.30598669623059865,0.5439763488543976,0.1862527716186253,0.6712150325026154,0.30432372505543237,0.20940252271752763,0.33306503052577224,0.4740041521664451,0.3961566888396157,0.11152882205513784
2017-01,0.12621863762030475,0.13581183611532627,0.3550834597875569,0.5220030349013657,0.23672230652503792,0.7109535036474011,0.2892640364188164,0.1997573961989979,0.33314278587315777,0.37822342114971286,0.4193854324734447,0.1636591478696742
2017-02,0.14938592347661786,0.11251795977011494,0.3448275862068966,0.5670498084291187,0.25,0.8591087149064668,0.2629310344827586,0.2043944418690345,0.3652377578334121,0.23329180480182443,0.3890684865900384,0.1729323308270677
2017-03,0.18968157914466569,0.12245895230648945,0.145426114151681,0.6338285118582225,0.3096168881939015,0.9999999999999999,0.31000781860828774,0.37120358863609354,0.6685338502897169,0.047522583233705507,0.2291829554339328,0.3190476190476191
2017-04,0.09309716159031228,0.13659951159951159,0.2857142857142857,0.612128612128612,0.1684981684981685,0.8455741810335845,0.661019536019536,0.403248595596062,0.40914412832221053,0.0,0.31700244200244204,0.2037593984962406
2017-05,0.3280773634620425,0.20279456193353476,0.3141993957703928,0.5290365894595501,0.1570996978851964,0.8026509649602033,0.3455438066465257,0.24734360794433846,0.7330836402764558,0.13381114217156354,0.34579556898288016,0.2473684210526316
2017-06,0.3001558857205921,0.25912638469284993,0.29607250755287007,0.5102383350117489,0.14501510574018128,0.8506101927420578,0.2533987915407855,0.26596829304615244,0.7447198885348122,0.2227028267067266,0.30924806982208797,0.2473684210526316
2017-07,0.27432111912483664,0.27672261484098937,0.18657243816254418,0.6030624263839811,0.2544169611307421,0.7331129091304472,0.31254416961130743,0.2453890031827699,0.7757635897187667,0.25532404752682636,0.24069493521790344,0.3531328320802005
2017-08,0.4221263686780111,0.16258650519031143,0.27820069204152253,0.5056516724336793,0.1826989619377163,0.6876815773917991,0.26384083044982704,0.32486160958695787,0.7836469640233208,0.19512095894155368,0.33615916955017305,0.3606516290726817
2017-09,0.45490423149008796,0.5351084538375973,0.3437152391546162,0.28031145717463846,0.353726362625139,0.8036823462028236,0.5004171301446052,0.15896440144340548,0.6105147271702196,0.16709046657952253,0.3695309603262885,0.44912280701754387
2017-10,0.4366052590143284,0.2777586206896552,0.33655172413793105,0.4389272030651341,0.2675862068965517,0.6504897490920115,0.2804597701149425,0.14806119174125454,0.8446953235710912,0.2978567054500919,0.33885057471264374,0.543609022556391
2017-11,0.6430236051676398,0.5272117664493183,0.27741553052756374,0.32483698873740363,0.3681090693538826,0.6813030314765958,0.32994961470065204,0.2341327224612571,1.0,0.16371873673939719,0.26311499703615887,0.844110275689223
2017-12,0.5984409066600848,0.559934934934935,0.19819819819819817,0.3163163163163163,0.45045045045045046,0.6667344814216043,0.3453766266266266,0.1330961261157745,0.8992845585311339,0.28058677170740864,0.2864322655989323,0.9999999999999999
2018-01,0.4975399294131722,0.48548376091703055,0.23908296943231444,0.3042212518195051,0.41102620087336245,0.6778051367442295,0.3870769650655022,0.146811481961498,0.9586947418795239,0.27288966378487367,0.31924354075691413,0.9167919799498747
2018-02,0.581471280302063,0.6331141810918774,0.33155792276964047,0.24855747891699956,0.36151797603195734,0.5757120713151297,0.5482689747003995,0.07986559113873679,0.8693021177243128,0.23802025957633144,0.3680093209054594,0.7513784461152883
2018-03,0.5245342955149109,0.5958915232218253,0.38194218902240984,0.24596730540218684,0.35855797336797657,0.5442879538469781,0.45071451770055215,0.10130708307569747,0.8293632962134121,0.2512056964121172,0.4206993612644799,0.7701754385964912
2018-04,0.6992847617893078,0.5808259587020649,0.35752212389380533,0.2375614552605703,0.3752212389380531,0.563100045308026,0.48584070796460177,0.08122130604948555,0.763502646785469,0.26235009131356046,0.36398721730580147,0.42330827067669174
2018-05,0.41929720071471116,0.4229678638941399,0.31190926275992437,0.33270321361058597,0.32325141776937616,0.5947520944338845,0.39638468809073724,0.1174945214771779,0.9283152497604682,0.22732003097734932,0.4406505986137367,0.2636591478696742
2018-06,0.43072654759840473,0.5535817031070196,0.4211737629459148,0.25469888761028003,0.3935558112773303,0.5528472234758144,0.6054372842347526,0.1834485073001691,0.7712060784715544,0.1741188110299864,0.3822880705792098,0.21629072681704262
2018-07,0.6924061621764784,0.32444951664876476,0.5800214822771215,0.2835660580021482,0.5413533834586466,0.5979699785084649,0.36855531686358756,0.05612050513342007,0.5088577608404573,0.23666023601563613,0.3208467597565342,0.2318295739348371
2018-08,0.6791476407914765,0.5085227272727273,0.4060606060606061,0.25589225589225584,0.6181818181818182,0.554538663657781,0.4005050505050505,0.08489966887071335,0.7236335962363359,0.16816790068474086,0.34402356902356906,0.24661654135338346
2018-09,0.6145273347502278,0.5542698826597131,0.5241199478487614,0.30943068231203824,0.5319426336375489,0.5315072908123785,0.427477183833116,0.08691513558917555,0.5875319247736244,0.21206680021173474,0.29117774880486746,0.19072681704260652
2018-10,0.42200954942557495,0.3065068493150685,0.6118721461187214,0.33688483003551495,0.3835616438356164,0.5285460938477777,0.3945966514459665,0.09507192449777199,0.4748545693375868,0.2709862510380927,0.42491121258244546,0.1631578947368421
2018-11,0.48713371708217174,0.6879575402635432,0.38653001464128844,0.24206930209858468,0.22840409956076135,0.7324558824234626,0.5023792093704246,0.2573444911963008,0.7274614412643655,0.10047528150634033,0.39238653001464135,0.16967418546365914
2018-12,0.5697128917245261,0.41597358121330724,0.28180039138943247,0.3339856490541422,0.11741682974559686,0.8668155939103556,0.4327299412915851,0.2649750979991379,0.49746669168699564,0.20991703646536752,0.36056751467710374,0.12656641604010027
2019-01,0.5697128917245261,0.3831335616438356,0.4794520547945205,0.334855403348554,0.3287671232876712,0.5285460938477777,0.4003995433789954,0.07044099106118343,0.34295052229936823,0.35648315143990805,0.420662100456621,0.10827067669172932
2019-02,0.26745364048804127,0.10791800643086817,0.617363344051447,0.4372990353697749,0.2508038585209003,0.47711421303899815,0.2942122186495177,0.060767381466198034,0.48299784169493015,0.3855843012781006,0.49370310825294755,0.07644110275689223
2019-03,0.43457723193197917,0.210423197492163,0.31974921630094044,0.45977011494252873,0.2445141065830721,0.4927952644636451,0.5019592476489028,0.0860269780499428,0.47088504315712626,0.4009928454466749,0.41131138975966564,0.07844611528822054
2019-04,0.4597428012300811,0.1712372448979592,0.41326530612244894,0.3877551020408163,0.3979591836734694,0.5354495530327283,0.46683673469387754,0.1715858008146382,0.6190068493150684,0.3142332254395941,0.33471513605442177,0.09674185463659148
2019-05,0.5713372675174162,0.20878693623639194,0.4199066874027994,0.3359253499222395,0.3452566096423017,0.4625606192743622,0.6047822706065319,0.06310260364983813,0.4133130232855408,0.3003526602851949,0.468895800933126,0.15964912280701754
2019-06,0.4177179268890437,0.2528248587570621,0.39548022598870053,0.3866917765222849,0.3615819209039548,0.5866989618972767,0.4738700564971752,0.07753803967850556,0.4134483915073653,0.3567936728699389,0.40481795354676714,0.13157894736842107
2019-07,0.5155666251556663,0.16180268595041322,0.5082644628099173,0.3085399449035813,0.1487603305785124,0.5776191337771629,0.3465909090909091,0.036286290563812426,0.6207121023434847,0.3907020997707409,0.5191115702479339,0.11979949874686717
2019-08,0.3746760459089227,0.2721283783783784,0.5675675675675675,0.27387387387387385,0.1783783783783784,0.5088898931684659,0.6388513513513514,0.1870147293104894,0.6245834875971863,0.35207626487479526,0.4074324324324325,0.09122807017543859
2019-09,0.3415525114155251,0.5836956521739131,0.4173913043478261,0.36328502415458935,0.33043478260869563,0.36235281773007655,0.37572463768115943,0.08632105870539397,0.3014294222751638,0.46067254186746187,0.48550724637681164,0.08496240601503759
2019-10,0.475817724350014,0.22831632653061223,0.5565862708719851,0.3017934446505875,0.42300556586270865,0.5059977823540757,0.4102504638218924,0.12655094941991085,0.4930617327877602,0.36634033449710124,0.3832714904143476,0.1335839598997494
2019-11,0.46744265843165206,0.3448940269749518,0.6011560693641618,0.30828516377649323,0.2543352601156069,0.5951664702019683,0.35260115606936415,0.11699772651646931,0.35621717211708503,0.3457872138586735,0.43569364161849716,0.1285714285714286
2019-12,0.6586499721068617,0.1518665158371041,0.5701357466063348,0.33785822021116135,0.2850678733031674,0.5097958613782458,0.414027149321267,0.12131095378251533,0.3659889667141883,0.2942257123302474,0.42948717948717957,0.10927318295739348
2020-01,0.46654373024236034,0.18825120192307693,0.46153846153846156,0.3717948717948718,0.11538461538461539,0.453678410884065,0.3849158653846154,0.1343866836369422,0.3333113804004215,0.527403551745254,0.46975160256410264,0.10275689223057644
2020-02,0.3954913817927517,0.20157657657657657,0.34234234234234234,0.3763763763763764,0.12612612612612614,0.36746537953226455,0.45795795795795796,0.23144550962544758,0.4163889917314575,0.6159447874083512,0.41916916916916924,0.08195488721804511
2020-03,0.7261578604044358,0.7103174603174602,0.7238095238095238,0.20317460317460317,0.24761904761904763,0.5018527183326356,0.3630952380952381,0.07355755814907833,0.18340943683409436,0.3105939987752603,0.4342592592592593,0.07744360902255638
2020-04,0.6361192994624588,0.49564873417721517,0.3607594936708861,0.2869198312236287,0.17088607594936708,0.3823500531335715,0.5308544303797468,0.3071518332831542,0.1828290272238599,0.38419620640740426,0.4505537974683545,0.07769423558897243
2020-05,0.5658372938216382,0.304421768707483,0.20408163265306123,0.36281179138321995,0.16326530612244897,0.4154608576752542,0.24206349206349204,0.49922030170220455,0.3668188736681887,0.4052138920479399,0.4367913832199547,0.10902255639097744
2020-06,0.38411372968496604,0.16908060453400503,0.49874055415617125,0.38287153652392947,0.24181360201511334,0.3793131298043375,0.6722292191435768,0.15667141617977645,0.2910527587039785,0.44541038807590927,0.4078505457598657,0.09799498746867168
