Date and Time,"Hydro-only, MtCO2e","Estimated, MtCO2e","Coal-only, MtCO2e"
2017-04-14T00:00:00,0.147173,3.713511,7.015252
2017-04-15T00:00:00,0.149942,3.783385,7.147252
2017-04-16T00:00:00,0.148968,3.75879,7.10079
2017-04-17T00:00:00,0.148517,3.747413,7.079297
2017-04-18T00:00:00,0.146397,3.693939,6.978279
2017-04-19T00:00:00,0.147407,3.719424,7.026421
2017-04-20T00:00:00,0.149127,3.762803,7.108371
2017-04-21T00:00:00,0.153302,3.868161,7.307403
2017-04-22T00:00:00,0.152557,3.849346,7.271861
2017-04-23T00:00:00,0.1536,3.875687,7.32162
2017-04-24T00:00:00,0.151513,3.823006,7.222101
2017-04-25T00:00:00,0.151811,3.830532,7.236318
2017-04-26T00:00:00,0.153302,3.868161,7.307403
2017-04-27T00:00:00,0.154689,3.903163,7.373527
2017-04-28T00:00:00,0.150112,3.787662,7.155332
2017-04-29T00:00:00,0.154345,3.894479,7.357122
2017-04-30T00:00:00,0.154097,3.888225,7.345307
2017-05-01T00:00:00,0.158025,3.987321,7.532511
2017-05-02T00:00:00,0.159569,4.02628,7.606108
2017-05-03T00:00:00,0.156481,3.948373,7.458933
2017-05-04T00:00:00,0.159624,4.027669,7.608733
2017-05-05T00:00:00,0.158578,4.001271,7.558864
2017-05-06T00:00:00,0.15783,3.982415,7.523242
2017-05-07T00:00:00,0.160222,4.042754,7.63723
2017-05-08T00:00:00,0.164705,4.155892,7.85096
2017-05-09T00:00:00,0.164257,4.144578,7.829588
2017-05-10T00:00:00,0.168106,4.241704,8.013069
2017-05-11T00:00:00,0.164643,4.154313,7.847979
2017-05-12T00:00:00,0.170055,4.29087,8.105949
2017-05-13T00:00:00,0.170279,4.296532,8.116646
2017-05-14T00:00:00,0.171615,4.33024,8.180323
2017-05-15T00:00:00,0.17197,4.339195,8.197242
2017-05-16T00:00:00,0.169969,4.288694,8.101839
2017-05-17T00:00:00,0.171243,4.320858,8.1626
2017-05-18T00:00:00,0.178844,4.512644,8.524907
2017-05-19T00:00:00,0.18793,4.741892,8.957982
2017-05-20T00:00:00,0.19658,4.960153,9.370304
2017-05-21T00:00:00,0.200561,5.060598,9.560055
2017-05-22T00:00:00,0.203373,5.13157,9.694129
2017-05-23T00:00:00,0.218371,5.509983,10.408995
2017-05-24T00:00:00,0.227272,5.734598,10.833319
2017-05-25T00:00:00,0.233753,5.898117,11.142226
2017-05-26T00:00:00,0.233511,5.892001,11.130671
2017-05-27T00:00:00,0.23635,5.963645,11.266016
2017-05-28T00:00:00,0.242239,6.112242,11.546732
2017-05-29T00:00:00,0.245266,6.188608,11.690996
2017-05-30T00:00:00,0.248338,6.266127,11.837439
2017-05-31T00:00:00,0.25053,6.321432,11.941917
2017-06-01T00:00:00,0.247941,6.256103,11.818502
2017-06-02T00:00:00,0.242865,6.128034,11.576565
2017-06-03T00:00:00,0.243468,6.14326,11.605329
2017-06-04T00:00:00,0.240529,6.069096,11.465224
2017-06-05T00:00:00,0.243845,6.152752,11.623261
2017-06-06T00:00:00,0.238136,6.008722,11.351172
2017-06-07T00:00:00,0.238825,6.026085,11.383971
2017-06-08T00:00:00,0.242321,6.114306,11.550632
2017-06-09T00:00:00,0.247387,6.24214,11.792125
2017-06-10T00:00:00,0.241266,6.087699,11.500367
2017-06-11T00:00:00,0.240456,6.067252,11.46174
2017-06-12T00:00:00,0.236682,5.972014,11.281824
2017-06-13T00:00:00,0.234461,5.915991,11.175992
2017-06-14T00:00:00,0.228911,5.775935,10.91141
2017-06-15T00:00:00,0.226246,5.708709,10.784412
2017-06-16T00:00:00,0.22558,5.691903,10.752664
2017-06-17T00:00:00,0.226565,5.716759,10.799619
2017-06-18T00:00:00,0.227906,5.750575,10.863502
2017-06-19T00:00:00,0.230421,5.814034,10.983383
2017-06-20T00:00:00,0.231241,5.834744,11.022506
2017-06-21T00:00:00,0.23275,5.872802,11.094403
2017-06-22T00:00:00,0.231139,5.832157,11.017619
2017-06-23T00:00:00,0.235527,5.942881,11.22679
2017-06-24T00:00:00,0.237225,5.985726,11.30773
2017-06-25T00:00:00,0.231871,5.850622,11.052501
2017-06-26T00:00:00,0.229775,5.797754,10.952628
2017-06-27T00:00:00,0.228146,5.756634,10.874947
2017-06-28T00:00:00,0.232103,5.856494,11.063595
2017-06-29T00:00:00,0.22768,5.744887,10.852756
2017-06-30T00:00:00,0.226283,5.709641,10.786172
2017-07-01T00:00:00,0.230472,5.815326,10.985823
2017-07-02T00:00:00,0.24565,6.198303,11.709312
2017-07-03T00:00:00,0.251999,6.358516,12.011973
2017-07-04T00:00:00,0.256969,6.483911,12.248859
2017-07-05T00:00:00,0.254959,6.433182,12.153026
2017-07-06T00:00:00,0.259939,6.558853,12.390432
2017-07-07T00:00:00,0.258395,6.519898,12.316841
2017-07-08T00:00:00,0.258466,6.521684,12.320216
2017-07-09T00:00:00,0.246876,6.229233,11.767741
2017-07-10T00:00:00,0.253135,6.387157,12.066079
2017-07-11T00:00:00,0.257771,6.504138,12.287069
2017-07-12T00:00:00,0.264261,6.66791,12.596454
2017-07-13T00:00:00,0.267738,6.755645,12.762195
2017-07-14T00:00:00,0.268224,6.767887,12.785321
2017-07-15T00:00:00,0.263397,6.646111,12.555273
2017-07-16T00:00:00,0.274304,6.921311,13.075156
2017-07-17T00:00:00,0.260114,6.563274,12.398785
2017-07-18T00:00:00,0.255104,6.436845,12.159944
2017-07-19T00:00:00,0.245763,6.201156,11.714702
2017-07-20T00:00:00,0.243823,6.152212,11.62224
2017-07-21T00:00:00,0.241783,6.100736,11.524997
2017-07-22T00:00:00,0.24239,6.116043,11.553913
2017-07-23T00:00:00,0.236074,5.956694,11.252884
2017-07-24T00:00:00,0.242455,6.117685,11.557014
2017-07-25T00:00:00,0.238839,6.026457,11.384674
2017-07-26T00:00:00,0.238414,6.015725,11.3644
2017-07-27T00:00:00,0.238082,6.007345,11.34857
2017-07-28T00:00:00,0.23944,6.041606,11.413292
2017-07-29T00:00:00,0.241113,6.083833,11.493065
2017-07-30T00:00:00,0.237961,6.004286,11.34279
2017-07-31T00:00:00,0.233077,5.881064,11.110011
2017-08-01T00:00:00,0.235702,5.947289,11.235118
2017-08-02T00:00:00,0.239226,6.036204,11.403088
2017-08-03T00:00:00,0.236687,5.972157,11.282095
2017-08-04T00:00:00,0.243544,6.145167,11.608931
2017-08-05T00:00:00,0.248351,6.266463,11.838073
2017-08-06T00:00:00,0.246964,6.231469,11.771966
2017-08-07T00:00:00,0.249008,6.283024,11.869359
2017-08-08T00:00:00,0.252441,6.369647,12.033
2017-08-09T00:00:00,0.258443,6.521095,12.319102
2017-08-10T00:00:00,0.267929,6.760458,12.771287
2017-08-11T00:00:00,0.271097,6.840389,12.922286
2017-08-12T00:00:00,0.271964,6.862267,12.963617
2017-08-13T00:00:00,0.285284,7.198351,13.598518
2017-08-14T00:00:00,0.290111,7.320157,13.828624
2017-08-15T00:00:00,0.299164,7.548577,14.260136
2017-08-16T00:00:00,0.298218,7.524712,14.215051
2017-08-17T00:00:00,0.31201,7.87272,14.872479
2017-08-18T00:00:00,0.313543,7.911388,14.945527
2017-08-19T00:00:00,0.318446,8.035124,15.17928
2017-08-20T00:00:00,0.31293,7.89592,14.916307
2017-08-21T00:00:00,0.308332,7.779918,14.697165
2017-08-22T00:00:00,0.289023,7.292707,13.776767
2017-08-23T00:00:00,0.297911,7.516979,14.200442
2017-08-24T00:00:00,0.272887,6.885569,13.007636
2017-08-25T00:00:00,0.257,6.484698,12.250344
2017-08-26T00:00:00,0.241679,6.098118,11.520049
2017-08-27T00:00:00,0.247538,6.245934,11.799292
2017-08-28T00:00:00,0.250327,6.316316,11.932252
2017-08-29T00:00:00,0.266982,6.736568,12.726156
2017-08-30T00:00:00,0.267785,6.756829,12.764432
2017-08-31T00:00:00,0.286008,7.216631,13.63305
2017-09-01T00:00:00,0.30124,7.600977,14.359124
2017-09-02T00:00:00,0.312706,7.89029,14.905671
2017-09-03T00:00:00,0.306843,7.742337,14.62617
2017-09-04T00:00:00,0.314078,7.924896,14.971045
2017-09-05T00:00:00,0.321107,8.10226,15.306107
2017-09-06T00:00:00,0.314245,7.929109,14.979003
2017-09-07T00:00:00,0.313485,7.909934,14.94278
2017-09-08T00:00:00,0.315505,7.960901,15.039062
2017-09-09T00:00:00,0.318499,8.036452,15.181788
2017-09-10T00:00:00,0.315749,7.967058,15.050695
2017-09-11T00:00:00,0.317241,8.004717,15.121836
2017-09-12T00:00:00,0.316805,7.99371,15.101042
2017-09-13T00:00:00,0.325196,8.205427,15.501
2017-09-14T00:00:00,0.324658,8.191864,15.475378
2017-09-15T00:00:00,0.326002,8.22577,15.539431
2017-09-16T00:00:00,0.326002,8.22577,15.539431
2017-09-17T00:00:00,0.336215,8.483461,16.026239
2017-09-18T00:00:00,0.328635,8.29221,15.664944
2017-09-19T00:00:00,0.328244,8.28235,15.646318
2017-09-20T00:00:00,0.314782,7.942669,15.00462
2017-09-21T00:00:00,0.324582,8.18993,15.471725
2017-09-22T00:00:00,0.320877,8.096464,15.295158
2017-09-23T00:00:00,0.328807,8.296542,15.673127
2017-09-24T00:00:00,0.328106,8.278855,15.639715
2017-09-25T00:00:00,0.329094,8.303799,15.686837
2017-09-26T00:00:00,0.32331,8.157833,15.411091
2017-09-27T00:00:00,0.332951,8.401109,15.870666
2017-09-28T00:00:00,0.333272,8.409218,15.885985
2017-09-29T00:00:00,0.342914,8.652493,16.34556
2017-09-30T00:00:00,0.333915,8.425436,15.916623
2017-10-01T00:00:00,0.327327,8.259207,15.602597
2017-10-02T00:00:00,0.334159,8.43158,15.92823
2017-10-03T00:00:00,0.347153,8.759463,16.54764
2017-10-04T00:00:00,0.341901,8.626926,16.29726
2017-10-05T00:00:00,0.324186,8.179951,15.452874
2017-10-06T00:00:00,0.319697,8.066681,15.238894
2017-10-07T00:00:00,0.324857,8.196889,15.484871
2017-10-08T00:00:00,0.341877,8.626326,16.296128
2017-10-09T00:00:00,0.345324,8.713302,16.460435
2017-10-10T00:00:00,0.338116,8.53144,16.116877
2017-10-11T00:00:00,0.339683,8.570974,16.191562
2017-10-12T00:00:00,0.348457,8.792366,16.609797
2017-10-13T00:00:00,0.34125,8.61051,16.26625
2017-10-14T00:00:00,0.335923,8.476094,16.012323
2017-10-15T00:00:00,0.343311,8.662515,16.364492
2017-10-16T00:00:00,0.350923,8.854585,16.727335
2017-10-17T00:00:00,0.355511,8.970357,16.946042
2017-10-18T00:00:00,0.362342,9.142715,17.271646
2017-10-19T00:00:00,0.373796,9.431709,17.817589
2017-10-20T00:00:00,0.39091,9.863539,18.633367
2017-10-21T00:00:00,0.397781,10.036923,18.960909
2017-10-22T00:00:00,0.394094,9.943883,18.785146
2017-10-23T00:00:00,0.393093,9.91862,18.737422
2017-10-24T00:00:00,0.394094,9.94388,18.78514
2017-10-25T00:00:00,0.40544,10.230158,19.325952
2017-10-26T00:00:00,0.40832,10.302847,19.463269
2017-10-27T00:00:00,0.390718,9.858703,18.624231
2017-10-28T00:00:00,0.374095,9.439269,17.831872
2017-10-29T00:00:00,0.375746,9.480921,17.910556
2017-10-30T00:00:00,0.378232,9.543646,18.029051
2017-10-31T00:00:00,0.378407,9.548061,18.037393
2017-11-01T00:00:00,0.376277,9.494331,17.93589
2017-11-02T00:00:00,0.371311,9.369018,17.699159
2017-11-03T00:00:00,0.374649,9.453249,17.858282
2017-11-04T00:00:00,0.389887,9.837732,18.584614
2017-11-05T00:00:00,0.381377,9.623005,18.178969
2017-11-06T00:00:00,0.372645,9.40269,17.762769
2017-11-07T00:00:00,0.376348,9.496104,17.93924
2017-11-08T00:00:00,0.371762,9.38041,17.720679
2017-11-09T00:00:00,0.372908,9.409323,17.7753
2017-11-10T00:00:00,0.372244,9.392561,17.743635
2017-11-11T00:00:00,0.35128,8.863588,16.744343
2017-11-12T00:00:00,0.326113,8.228563,15.544708
2017-11-13T00:00:00,0.325532,8.213907,15.517021
2017-11-14T00:00:00,0.311857,7.868866,14.865197
2017-11-15T00:00:00,0.31138,7.856812,14.842426
2017-11-16T00:00:00,0.307463,7.75799,14.65574
2017-11-17T00:00:00,0.322584,8.139522,15.376499
2017-11-18T00:00:00,0.342678,8.646546,16.334325
2017-11-19T00:00:00,0.371384,9.370861,17.702641
2017-11-20T00:00:00,0.383943,9.687749,18.301278
2017-11-21T00:00:00,0.40009,10.095183,19.070969
2017-11-22T00:00:00,0.398655,10.058968,19.002554
2017-11-23T00:00:00,0.400449,10.104234,19.088067
2017-11-24T00:00:00,0.393871,9.938254,18.774511
2017-11-25T00:00:00,0.400333,10.101296,19.082516
2017-11-26T00:00:00,0.39712,10.020228,18.92937
2017-11-27T00:00:00,0.394547,9.955312,18.806737
2017-11-28T00:00:00,0.387732,9.783352,18.481884
2017-11-29T00:00:00,0.39591,9.989699,18.871697
2017-11-30T00:00:00,0.398733,10.060942,19.006284
2017-12-01T00:00:00,0.410214,10.350626,19.55353
2017-12-02T00:00:00,0.411985,10.395318,19.637959
2017-12-03T00:00:00,0.420133,10.600904,20.026334
2017-12-04T00:00:00,0.424029,10.699219,20.212062
2017-12-05T00:00:00,0.431823,10.895861,20.583542
2017-12-06T00:00:00,0.440472,11.114102,20.995824
2017-12-07T00:00:00,0.444908,11.226032,21.207273
2017-12-08T00:00:00,0.44535,11.237178,21.22833
2017-12-09T00:00:00,0.488411,12.323714,23.280921
2017-12-10T00:00:00,0.520406,13.13103,24.806035
2017-12-11T00:00:00,0.554657,13.995261,26.438668
2017-12-12T00:00:00,0.581342,14.668578,27.710641
2017-12-13T00:00:00,0.618406,15.603793,29.47737
2017-12-14T00:00:00,0.661234,16.684423,31.518805
2017-12-15T00:00:00,0.693184,17.490598,33.041763
2017-12-16T00:00:00,0.691458,17.447063,32.95952
2017-12-17T00:00:00,0.703538,17.751866,33.535329
2017-12-18T00:00:00,0.718744,18.135537,34.260127
2017-12-19T00:00:00,0.723826,18.263776,34.502385
2017-12-20T00:00:00,0.708941,17.888199,33.792878
2017-12-21T00:00:00,0.691923,17.458791,32.981676
2017-12-22T00:00:00,0.699686,17.654664,33.351703
2017-12-23T00:00:00,0.695461,17.548064,33.150324
2017-12-24T00:00:00,0.691989,17.460443,32.984796
2017-12-25T00:00:00,0.66985,16.901822,31.929498
2017-12-26T00:00:00,0.671204,16.935997,31.994058
2017-12-27T00:00:00,0.68475,17.277803,32.639768
2017-12-28T00:00:00,0.696264,17.568327,33.188602
2017-12-29T00:00:00,0.703038,17.739239,33.511474
2017-12-30T00:00:00,0.708456,17.875957,33.769751
2017-12-31T00:00:00,0.715907,18.063957,34.124904
2018-01-01T00:00:00,0.713972,17.898258,34.032666
2018-01-02T00:00:00,0.716242,17.955173,34.140887
2018-01-03T00:00:00,0.700971,17.572335,33.412938
2018-01-04T00:00:00,0.696773,17.467097,33.212833
2018-01-05T00:00:00,0.667345,16.729391,31.810122
2018-01-06T00:00:00,0.664502,16.658125,31.674612
2018-01-07T00:00:00,0.647368,16.228595,30.857883
2018-01-08T00:00:00,0.653437,16.380726,31.147152
2018-01-09T00:00:00,0.649407,16.279711,30.955078
2018-01-10T00:00:00,0.654589,16.409606,31.202067
2018-01-11T00:00:00,0.668982,16.770426,31.888147
2018-01-12T00:00:00,0.689132,17.275557,32.848631
2018-01-13T00:00:00,0.687659,17.238619,32.778393
2018-01-14T00:00:00,0.697339,17.4813,33.239839
2018-01-15T00:00:00,0.701396,17.58299,33.433199
2018-01-16T00:00:00,0.712582,17.863407,33.966398
2018-01-17T00:00:00,0.710802,17.818799,33.881578
2018-01-18T00:00:00,0.696849,17.468997,33.216447
2018-01-19T00:00:00,0.687038,17.223052,32.748795
2018-01-20T00:00:00,0.691759,17.341411,32.973849
2018-01-21T00:00:00,0.693834,17.393439,33.072777
2018-01-22T00:00:00,0.687999,17.24714,32.794597
2018-01-23T00:00:00,0.681801,17.091774,32.499176
2018-01-24T00:00:00,0.686856,17.218494,32.740127
2018-01-25T00:00:00,0.688174,17.251547,32.802976
2018-01-26T00:00:00,0.69722,17.478316,33.234166
2018-01-27T00:00:00,0.700277,17.554935,33.379854
2018-01-28T00:00:00,0.698935,17.521297,33.315893
2018-01-29T00:00:00,0.702264,17.604756,33.474586
2018-01-30T00:00:00,0.712444,17.859963,33.959849
2018-01-31T00:00:00,0.690376,17.306745,32.907933
2018-02-01T00:00:00,0.692375,17.356861,33.003225
2018-02-02T00:00:00,0.696164,17.451836,33.183815
2018-02-03T00:00:00,0.692361,17.356496,33.002532
2018-02-04T00:00:00,0.700461,17.55956,33.388648
2018-02-05T00:00:00,0.719519,18.037312,34.29707
2018-02-06T00:00:00,0.717214,17.979534,34.187208
2018-02-07T00:00:00,0.738222,18.506167,35.188574
2018-02-08T00:00:00,0.728594,18.264808,34.729641
2018-02-09T00:00:00,0.716716,17.967047,34.163465
2018-02-10T00:00:00,0.703328,17.631432,33.525309
2018-02-11T00:00:00,0.682182,17.101338,32.517362
2018-02-12T00:00:00,0.665644,16.686749,31.729041
2018-02-13T00:00:00,0.656801,16.465055,31.3075
2018-02-14T00:00:00,0.666458,16.707151,31.767833
2018-02-15T00:00:00,0.654239,16.400847,31.185411
2018-02-16T00:00:00,0.654853,16.416222,31.214646
2018-02-17T00:00:00,0.658454,16.506503,31.386311
2018-02-18T00:00:00,0.665057,16.672019,31.701031
2018-02-19T00:00:00,0.662656,16.611831,31.586587
2018-02-20T00:00:00,0.651732,16.337997,31.065905
2018-02-21T00:00:00,0.650413,16.304923,31.003017
2018-02-22T00:00:00,0.665346,16.679274,31.714826
2018-02-23T00:00:00,0.664045,16.646663,31.652819
2018-02-24T00:00:00,0.665662,16.687202,31.729902
2018-02-25T00:00:00,0.675803,16.941409,32.213265
2018-02-26T00:00:00,0.667105,16.723372,31.798677
2018-02-27T00:00:00,0.680061,17.04817,32.416264
2018-02-28T00:00:00,0.671271,16.827794,31.997231
2018-03-01T00:00:00,0.681682,17.088806,32.493531
2018-03-02T00:00:00,0.687051,17.223393,32.749443
2018-03-03T00:00:00,0.709427,17.784332,33.81604
2018-03-04T00:00:00,0.695312,17.430489,33.143226
2018-03-05T00:00:00,0.708025,17.749163,33.749169
2018-03-06T00:00:00,0.715116,17.926927,34.087178
2018-03-07T00:00:00,0.726036,18.200687,34.607719
2018-03-08T00:00:00,0.73376,18.394312,34.975888
2018-03-09T00:00:00,0.736122,18.453539,35.088505
2018-03-10T00:00:00,0.719225,18.029938,34.283049
2018-03-11T00:00:00,0.731455,18.336544,34.866044
2018-03-12T00:00:00,0.741213,18.581154,35.331158
2018-03-13T00:00:00,0.742592,18.615728,35.3969
2018-03-14T00:00:00,0.733629,18.391026,34.969639
2018-03-15T00:00:00,0.721218,18.079898,34.378045
2018-03-16T00:00:00,0.728113,18.252749,34.706713
2018-03-17T00:00:00,0.734318,18.408313,35.00251
2018-03-18T00:00:00,0.736002,18.450506,35.082738
2018-03-19T00:00:00,0.737449,18.486782,35.151715
2018-03-20T00:00:00,0.720649,18.065644,34.350941
2018-03-21T00:00:00,0.731641,18.341193,34.874885
2018-03-22T00:00:00,0.736103,18.453053,35.08758
2018-03-23T00:00:00,0.725036,18.175622,34.56006
2018-03-24T00:00:00,0.735483,18.437498,35.058005
2018-03-25T00:00:00,0.726252,18.206097,34.618006
2018-03-26T00:00:00,0.722624,18.115159,34.445093
2018-03-27T00:00:00,0.740763,18.569858,35.309679
2018-03-28T00:00:00,0.728429,18.260664,34.721762
2018-03-29T00:00:00,0.734958,18.424353,35.03301
2018-03-30T00:00:00,0.744249,18.657249,35.47585
2018-03-31T00:00:00,0.71465,17.91526,34.064994
2018-04-01T00:00:00,0.722468,18.111229,34.437619
2018-04-02T00:00:00,0.71593,17.947334,34.12598
2018-04-03T00:00:00,0.712531,17.862127,33.963964
2018-04-04T00:00:00,0.710975,17.823117,33.889788
2018-04-05T00:00:00,0.702986,17.622851,33.508992
2018-04-06T00:00:00,0.687689,17.239368,32.779819
2018-04-07T00:00:00,0.722133,18.10284,34.421669
2018-04-08T00:00:00,0.721939,18.09799,34.412446
2018-04-09T00:00:00,0.716038,17.950052,34.131149
2018-04-10T00:00:00,0.716694,17.966496,34.162416
2018-04-11T00:00:00,0.725874,18.196625,34.599995
2018-04-12T00:00:00,0.724562,18.163746,34.537479
2018-04-13T00:00:00,0.742267,18.60757,35.381387
2018-04-14T00:00:00,0.721673,18.091313,34.399749
2018-04-15T00:00:00,0.732977,18.374681,34.938561
2018-04-16T00:00:00,0.737686,18.492736,35.163036
2018-04-17T00:00:00,0.746306,18.708822,35.573914
2018-04-18T00:00:00,0.755459,18.938273,36.010203
2018-04-19T00:00:00,0.782108,19.606329,37.28048
2018-04-20T00:00:00,0.772147,19.356611,36.805653
2018-04-21T00:00:00,0.788718,19.772029,37.595551
2018-04-22T00:00:00,0.786567,19.718111,37.493028
2018-04-23T00:00:00,0.795171,19.933812,37.903172
2018-04-24T00:00:00,0.79302,19.879884,37.800631
2018-04-25T00:00:00,0.766491,19.214823,36.53605
2018-04-26T00:00:00,0.739961,18.549762,35.271468
2018-04-27T00:00:00,0.746481,18.713211,35.582259
2018-04-28T00:00:00,0.728622,18.265508,34.730973
2018-04-29T00:00:00,0.73258,18.364726,34.919633
2018-04-30T00:00:00,0.739303,18.53328,35.24013
2018-05-01T00:00:00,0.75353,18.889933,35.918286
2018-05-02T00:00:00,0.778962,19.527453,37.1305
2018-05-03T00:00:00,0.800414,20.065238,38.153072
2018-05-04T00:00:00,0.807664,20.246976,38.498638
2018-05-05T00:00:00,0.842185,21.112377,40.144156
2018-05-06T00:00:00,0.834694,20.924582,39.787073
2018-05-07T00:00:00,0.840006,21.057761,40.040306
2018-05-08T00:00:00,0.824586,20.671195,39.305269
2018-05-09T00:00:00,0.840818,21.078102,40.078985
2018-05-10T00:00:00,0.843253,21.139138,40.195041
2018-05-11T00:00:00,0.837422,20.99298,39.917129
2018-05-12T00:00:00,0.844724,21.176036,40.265201
2018-05-13T00:00:00,0.85729,21.491034,40.864155
2018-05-14T00:00:00,0.845926,21.206157,40.322475
2018-05-15T00:00:00,0.855196,21.438547,40.764352
2018-05-16T00:00:00,0.875017,21.93542,41.709133
2018-05-17T00:00:00,0.860406,21.569156,41.012698
2018-05-18T00:00:00,0.877991,22.00997,41.850885
2018-05-19T00:00:00,0.868793,21.779392,41.412452
2018-05-20T00:00:00,0.865448,21.695541,41.253015
2018-05-21T00:00:00,0.886353,22.219595,42.249478
2018-05-22T00:00:00,0.890534,22.324408,42.448774
2018-05-23T00:00:00,0.876319,21.968055,41.771186
2018-05-24T00:00:00,0.887853,22.257206,42.320992
2018-05-25T00:00:00,0.917057,22.989318,43.713069
2018-05-26T00:00:00,0.929077,23.29064,44.286017
2018-05-27T00:00:00,0.951197,23.845161,45.340411
2018-05-28T00:00:00,0.955494,23.952874,45.545222
2018-05-29T00:00:00,0.950034,23.815986,45.284937
2018-05-30T00:00:00,0.965793,24.211059,46.03615
2018-05-31T00:00:00,0.991628,24.858691,47.267589
2018-06-01T00:00:00,0.979661,24.558691,46.697153
2018-06-02T00:00:00,0.96797,24.265617,46.139889
2018-06-03T00:00:00,0.963884,24.163183,45.945115
2018-06-04T00:00:00,0.983737,24.660884,46.891469
2018-06-05T00:00:00,1.015945,25.468287,48.426707
2018-06-06T00:00:00,1.007951,25.267881,48.045644
2018-06-07T00:00:00,0.999535,25.056912,47.644498
2018-06-08T00:00:00,0.999821,25.064073,47.658113
2018-06-09T00:00:00,1.010048,25.320472,48.145644
2018-06-10T00:00:00,0.995344,24.951864,47.444754
2018-06-11T00:00:00,0.97632,24.474936,46.537899
2018-06-12T00:00:00,0.964587,24.180806,45.978624
2018-06-13T00:00:00,0.960689,24.083097,45.792836
2018-06-14T00:00:00,0.970432,24.327354,46.257278
2018-06-15T00:00:00,0.978227,24.522761,46.628836
2018-06-16T00:00:00,1.000637,25.084539,47.697029
2018-06-17T00:00:00,1.029867,25.81729,49.090319
2018-06-18T00:00:00,1.053251,26.403493,50.204955
2018-06-19T00:00:00,1.065692,26.715375,50.797984
2018-06-20T00:00:00,1.081565,27.113301,51.55462
2018-06-21T00:00:00,1.102715,27.643494,52.562756
2018-06-22T00:00:00,1.10484,27.696758,52.664037
2018-06-23T00:00:00,1.10331,27.658411,52.591121
2018-06-24T00:00:00,1.121564,28.116006,53.461215
2018-06-25T00:00:00,1.118979,28.051205,53.337999
2018-06-26T00:00:00,1.111451,27.86249,52.979168
2018-06-27T00:00:00,1.077407,27.009048,51.356389
2018-06-28T00:00:00,1.058745,26.541221,50.466838
2018-06-29T00:00:00,1.053316,26.405123,50.208055
2018-06-30T00:00:00,1.029221,25.801111,49.059555
2018-07-01T00:00:00,0.993253,24.899424,47.345041
2018-07-02T00:00:00,0.968478,24.278365,46.164128
2018-07-03T00:00:00,0.935035,23.439982,44.569983
2018-07-04T00:00:00,0.944119,23.66771,45.002997
2018-07-05T00:00:00,0.925717,23.206397,44.125832
2018-07-06T00:00:00,0.935462,23.450692,44.590348
2018-07-07T00:00:00,0.950973,23.839532,45.329709
2018-07-08T00:00:00,0.969288,24.298653,46.202705
2018-07-09T00:00:00,0.969043,24.29253,46.191063
2018-07-10T00:00:00,1.001118,25.096597,47.719956
2018-07-11T00:00:00,1.00209,25.12096,47.766281
2018-07-12T00:00:00,1.005978,25.218421,47.951598
2018-07-13T00:00:00,0.989454,24.804206,47.163989
2018-07-14T00:00:00,0.961967,24.115133,45.85375
2018-07-15T00:00:00,0.923833,23.159168,44.036029
2018-07-16T00:00:00,0.895798,22.456388,42.699727
2018-07-17T00:00:00,0.900623,22.577334,42.929701
2018-07-18T00:00:00,0.932696,23.381364,44.458525
2018-07-19T00:00:00,0.956122,23.968623,45.575169
2018-07-20T00:00:00,0.961651,24.107216,45.838696
2018-07-21T00:00:00,0.966078,24.218196,46.049719
2018-07-22T00:00:00,1.027297,25.752871,48.967829
2018-07-23T00:00:00,1.084269,27.181085,51.683509
2018-07-24T00:00:00,1.088953,27.298497,51.906761
2018-07-25T00:00:00,1.097467,27.511932,52.312598
2018-07-26T00:00:00,1.097149,27.503955,52.29743
2018-07-27T00:00:00,1.114725,27.944568,53.135234
2018-07-28T00:00:00,1.126901,28.249804,53.715626
2018-07-29T00:00:00,1.129267,28.309105,53.828384
2018-07-30T00:00:00,1.117565,28.015756,53.270596
2018-07-31T00:00:00,1.127153,28.256128,53.72765
2018-08-01T00:00:00,1.121681,28.118935,53.466785
2018-08-02T00:00:00,1.131182,28.357128,53.919698
2018-08-03T00:00:00,1.153158,28.908029,54.967208
2018-08-04T00:00:00,1.207576,30.272214,57.56114
2018-08-05T00:00:00,1.205974,30.232043,57.484756
2018-08-06T00:00:00,1.201812,30.127706,57.286365
2018-08-07T00:00:00,1.205331,30.215927,57.454112
2018-08-08T00:00:00,1.213093,30.410515,57.824113
2018-08-09T00:00:00,1.202988,30.157186,57.34242
2018-08-10T00:00:00,1.207379,30.267269,57.551737
2018-08-11T00:00:00,1.183429,29.666875,56.410117
2018-08-12T00:00:00,1.166602,29.245037,55.608012
2018-08-13T00:00:00,1.176751,29.499462,56.091789
2018-08-14T00:00:00,1.150218,28.834315,54.827046
2018-08-15T00:00:00,1.142933,28.651703,54.479816
2018-08-16T00:00:00,1.147081,28.755687,54.677538
2018-08-17T00:00:00,1.116101,27.979058,53.200815
2018-08-18T00:00:00,1.110662,27.842708,52.941552
2018-08-19T00:00:00,1.100301,27.582976,52.447686
2018-08-20T00:00:00,1.100301,27.582976,52.447686
2018-08-21T00:00:00,1.112734,27.89465,53.040319
2018-08-22T00:00:00,1.111698,27.868671,52.99092
2018-08-23T00:00:00,1.102373,27.634919,52.546453
2018-08-24T00:00:00,1.09917,27.554633,52.393793
